Seed,Name,Perfection,Ship_Armour_Shield_Strength
589,Bionic Lattice,0.375,+10%
590,Lightning Polariser,0.75,+13%
591,Sonic Bulwark,0.875,+14%
592,Sonic Buffer,0.25,+9%
593,Lightning Padding,0.0,+7%
594,Sonic Lattice,0.625,+12%
595,Bionic Buffer,0.875,+14%
596,Lightning Bulwark,0.375,+10%
597,Sonic Bulwark,0.25,+9%
598,Lightning Padding,0.5,+11%
599,Lightning Padding,0.5,+11%
600,Bionic Bulwark,0.125,+8%
601,Bionic Padding,0.375,+10%
602,Uranium Battery,0.375,+10%
603,Lightning Shield,0.125,+8%
604,Uranium Lattice,0.125,+8%
605,Sonic Battery,0.25,+9%
606,Lightning Battery,0.125,+8%
607,Lightning Padding,0.5,+11%
608,Uranium Resonator,0.25,+9%
609,Bionic Polariser,0.5,+11%
610,Sonic Resonator,0.125,+8%
611,Bionic Armour,0.125,+8%
612,Lightning Padding,0.5,+11%
613,Bionic Padding,0.125,+8%
614,Uranium Bulwark,0.25,+9%
615,Bionic Bulwark,0.375,+10%
616,Sonic Bulwark,0.25,+9%
617,Lightning Armour,0.125,+8%
618,Bionic Polariser,0.125,+8%
619,Vector Padding,0.25,+9%
620,Sonic Grafts,0.0,+7%
621,Uranium Buffer,0.625,+12%
622,Sonic Grafts,0.125,+8%
623,Uranium Armour,0.375,+10%
624,Sonic Lattice,0.0,+7%
625,Uranium Grafts,0.375,+10%
626,Bionic Buffer,0.0,+7%
627,Uranium Grafts,1.0,+15%
628,Vector Grafts,0.0,+7%
629,Lightning Bulwark,0.125,+8%
630,Lightning Resonator,0.0,+7%
631,Lightning Padding,0.5,+11%
632,Bionic Grafts,0.0,+7%
633,Vector Padding,0.125,+8%
634,Bionic Padding,0.0,+7%
635,Vector Grafts,0.875,+14%
636,Bionic Polariser,0.25,+9%
637,Vector Battery,0.25,+9%
638,Vector Padding,0.25,+9%
639,Lightning Battery,0.125,+8%
640,Uranium Armour,0.125,+8%
641,Lightning Padding,0.125,+8%
642,Sonic Padding,0.125,+8%
643,Sonic Buffer,0.875,+14%
644,Bionic Resonator,0.125,+8%
645,Sonic Resonator,0.375,+10%
646,Sonic Shield,0.75,+13%
647,Lightning Buffer,0.0,+7%
648,Uranium Grafts,0.25,+9%
649,Bionic Grafts,0.0,+7%
650,Uranium Battery,0.125,+8%
651,Lightning Padding,0.25,+9%
652,Lightning Battery,0.0,+7%
653,Uranium Resonator,0.75,+13%
654,Lightning Lattice,0.375,+10%
655,Lightning Bulwark,0.25,+9%
656,Sonic Buffer,0.0,+7%
657,Sonic Shield,0.25,+9%
658,Bionic Battery,0.125,+8%
659,Vector Padding,0.125,+8%
660,Vector Polariser,0.625,+12%
661,Lightning Grafts,0.625,+12%
662,Bionic Grafts,0.25,+9%
663,Uranium Shield,0.25,+9%
664,Lightning Resonator,0.0,+7%
665,Sonic Buffer,0.0,+7%
666,Vector Padding,0.0,+7%
667,Lightning Shield,0.0,+7%
668,Sonic Buffer,0.5,+11%
669,Lightning Lattice,0.5,+11%
670,Sonic Lattice,0.125,+8%
671,Vector Shield,0.125,+8%
672,Uranium Buffer,0.125,+8%
673,Uranium Battery,0.625,+12%
674,Lightning Shield,0.25,+9%
675,Vector Grafts,0.125,+8%
676,Sonic Padding,0.375,+10%
677,Bionic Bulwark,0.0,+7%
678,Lightning Buffer,0.125,+8%
679,Vector Buffer,0.125,+8%
680,Bionic Resonator,0.875,+14%
681,Vector Lattice,0.375,+10%
682,Lightning Padding,0.25,+9%
683,Sonic Battery,0.125,+8%
684,Bionic Armour,0.25,+9%
685,Vector Lattice,0.375,+10%
686,Uranium Grafts,0.375,+10%
687,Uranium Resonator,0.625,+12%
688,Uranium Resonator,0.875,+14%
689,Bionic Lattice,0.25,+9%
690,Sonic Shield,0.375,+10%
691,Sonic Resonator,0.0,+7%
692,Vector Battery,0.375,+10%
693,Bionic Padding,0.375,+10%
694,Vector Bulwark,0.625,+12%
695,Vector Battery,0.125,+8%
696,Bionic Buffer,0.5,+11%
697,Uranium Resonator,0.0,+7%
698,Uranium Grafts,0.75,+13%
699,Bionic Lattice,0.5,+11%
700,Vector Polariser,0.75,+13%
701,Sonic Battery,0.75,+13%
702,Sonic Buffer,0.0,+7%
703,Bionic Resonator,0.25,+9%
704,Lightning Armour,0.125,+8%
705,Vector Grafts,0.375,+10%
706,Uranium Shield,0.0,+7%
707,Sonic Shield,0.5,+11%
708,Sonic Polariser,1.0,+15%
709,Uranium Shield,0.875,+14%
710,Uranium Padding,0.875,+14%
711,Vector Padding,0.875,+14%
712,Vector Bulwark,0.25,+9%
713,Bionic Polariser,0.375,+10%
714,Lightning Polariser,0.0,+7%
715,Sonic Armour,0.5,+11%
716,Vector Shield,0.0,+7%
717,Sonic Padding,0.375,+10%
718,Sonic Padding,0.0,+7%
719,Lightning Buffer,0.125,+8%
720,Bionic Padding,0.125,+8%
721,Sonic Resonator,0.0,+7%
722,Sonic Resonator,0.0,+7%
723,Lightning Grafts,0.125,+8%
724,Vector Lattice,0.0,+7%
725,Bionic Buffer,0.125,+8%
726,Lightning Shield,0.0,+7%
727,Lightning Polariser,0.5,+11%
728,Bionic Grafts,1.0,+15%
729,Sonic Shield,0.0,+7%
730,Vector Polariser,0.75,+13%
731,Lightning Grafts,0.0,+7%
732,Sonic Armour,0.125,+8%
733,Vector Bulwark,0.375,+10%
734,Sonic Shield,0.375,+10%
735,Bionic Resonator,0.5,+11%
736,Sonic Armour,0.625,+12%
737,Lightning Polariser,0.0,+7%
738,Lightning Polariser,0.375,+10%
739,Vector Armour,0.625,+12%
740,Uranium Armour,0.125,+8%
741,Vector Shield,0.125,+8%
742,Uranium Buffer,0.25,+9%
743,Lightning Battery,0.875,+14%
744,Uranium Padding,0.125,+8%
745,Vector Resonator,0.375,+10%
746,Bionic Buffer,0.125,+8%
747,Sonic Shield,0.75,+13%
748,Sonic Grafts,0.375,+10%
749,Vector Lattice,0.125,+8%
750,Vector Buffer,0.125,+8%
751,Uranium Resonator,1.0,+15%
752,Bionic Armour,1.0,+15%
753,Vector Resonator,0.125,+8%
