sep=,
Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
277,Ionised Refractor,0.5,,,+1%
278,Fibre Optic Amplifier,0.0,+2%,+1%,
279,Polished Oscillator,0.25,+3%,,
280,Ionised Accelerator,0.0,,+1%,
281,Fibre Optic Polariser,0.25,+3%,,
282,Laser Polariser,0.5,,,+1%
283,Laser Resonator,0.5,+4%,,
284,Laser Polariser,0.0,+2%,,
285,Retuned Oscillator,0.0,+2%,,
286,Laser Mirror,0.5,,,+1%
287,Laser De-Limiter,0.0,,+1%,
288,Laser Filament,0.0,+2%,,
289,Retuned Filament,0.25,+3%,,
290,Ionised Splitter,0.0,,+1%,
291,Fibre Optic Splitter,0.25,+3%,,
292,Ionised Filament,0.5,,,+1%
293,Fibre Optic Mirror,0.0,,+1%,
294,Ionised Splitter,0.625,+3%,,+1%
295,Ionised Splitter,0.625,+3%,,+1%
296,Laser Refractor,1.0,+4%,,+1%
297,Fibre Optic Accelerator,0.25,+2%,,+1%
298,Ionised Filament,0.5,,,+1%
299,Fibre Optic Oscillator,0.0,,+1%,
300,Polished Oscillator,0.0,+2%,,
301,Retuned Mirror,0.6,+4%,+1%,
302,Polished Resonator,0.0,,+1%,
303,Polished Amplifier,0.0,,+1%,
304,Retuned Oscillator,0.5,,+2%,
305,Fibre Optic Refractor,0.5,,,+1%
306,Fibre Optic Resonator,0.5,+4%,,
307,Fibre Optic Refractor,1.0,,+2%,+1%
308,Retuned Filament,0.0,,+1%,
309,Polished Filament,0.0,,+1%,
310,Ionised Accelerator,0.5,,,+1%
311,Ionised Polariser,0.0,+2%,,
312,Polished Polariser,0.25,+3%,,
313,Laser Mirror,0.0,+2%,,
314,Polished Accelerator,0.5,+4%,,
315,Fibre Optic Polariser,0.0,+2%,,
316,Polished Resonator,1.0,+4%,,+1%
317,Laser Resonator,0.625,+3%,,+1%
318,Ionised Accelerator,0.25,+3%,,
319,Laser De-Limiter,0.0,,+1%,
320,Ionised Splitter,0.5,,,+1%
321,Laser Accelerator,0.625,+3%,,+1%
322,Ionised Filament,0.5,,,+1%
323,Fibre Optic Polariser,0.0,+2%,,
324,Ionised Splitter,0.5,+4%,,
325,Polished Splitter,0.625,+3%,,+1%
326,Polished Refractor,0.0,,+1%,
327,Fibre Optic Amplifier,0.5,+4%,,
328,Retuned Mirror,0.0,,+1%,
329,Retuned Refractor,0.5,,,+1%
330,Polished Refractor,0.5,,,+1%
331,Fibre Optic Oscillator,0.5,,,+1%
332,Retuned Splitter,0.0,,+1%,
333,Retuned Oscillator,0.0,,+1%,
334,Laser Accelerator,0.0,,+1%,
335,Polished De-Limiter,0.3,+3%,+1%,
336,Fibre Optic Accelerator,0.25,+3%,,
337,Polished Filament,0.0,,+1%,
338,Ionised Filament,0.0,,+1%,
339,Laser Splitter,0.5,,,+1%
340,Fibre Optic Mirror,0.5,,,+1%
341,Ionised Filament,0.5,,,+1%
342,Fibre Optic Polariser,0.3,+3%,+1%,
343,Retuned Mirror,0.0,,+1%,
344,Retuned Amplifier,0.5,,,+1%
345,Fibre Optic Polariser,0.0,+2%,,
346,Fibre Optic Refractor,0.0,,+1%,
347,Retuned Mirror,0.0,+2%,,
348,Retuned Filament,0.0,,+1%,
349,Laser De-Limiter,0.5,,,+1%
350,Polished Amplifier,0.5,,,+1%
351,Polished Splitter,0.0,,+1%,
352,Retuned Refractor,0.0,,+1%,
353,Retuned Mirror,0.0,,+1%,
354,Retuned Polariser,0.5,,,+1%
355,Fibre Optic Amplifier,0.333,,+1%,+1%
356,Fibre Optic Oscillator,0.5,,,+1%
357,Ionised Polariser,0.25,+3%,,
358,Laser Splitter,0.0,,+1%,
359,Laser Oscillator,0.0,,+1%,
360,Retuned Resonator,0.5,,,+1%
361,Laser Splitter,0.0,+2%,,
362,Fibre Optic Polariser,0.5,,,+1%
363,Laser Amplifier,0.333,,+1%,+1%
364,Retuned Mirror,0.5,,,+1%
365,Fibre Optic Resonator,0.25,+3%,,
366,Laser De-Limiter,0.333,,+1%,+1%
367,Ionised Oscillator,0.0,,+1%,
368,Retuned Mirror,0.5,,+2%,
369,Ionised Splitter,0.0,,+1%,
370,Polished Accelerator,0.5,,,+1%
371,Ionised Amplifier,0.5,+4%,,
372,Polished Accelerator,0.5,+4%,,
373,Fibre Optic Resonator,0.625,+3%,,+1%
374,Ionised Accelerator,0.0,,+1%,
375,Polished De-Limiter,0.5,,,+1%
376,Fibre Optic Amplifier,0.0,,+1%,
377,Ionised Amplifier,0.25,+2%,,+1%
378,Laser Accelerator,0.5,,,+1%
379,Laser Splitter,0.5,,,+1%
380,Fibre Optic De-Limiter,0.5,,,+1%
381,Ionised Accelerator,0.5,,,+1%
382,Ionised Refractor,0.5,,,+1%
383,Laser Accelerator,0.0,,+1%,
384,Laser De-Limiter,0.0,,+1%,
385,Laser Resonator,0.0,,+1%,
386,Fibre Optic De-Limiter,0.333,,+1%,+1%
387,Retuned Filament,0.5,,,+1%
388,Retuned Splitter,0.5,,,+1%
389,Polished Mirror,0.5,,,+1%
390,Laser Mirror,0.0,,+1%,
391,Retuned Accelerator,0.5,,,+1%
392,Ionised Accelerator,0.5,,,+1%
393,Retuned Splitter,0.0,,+1%,
394,Laser Accelerator,0.6,+4%,+1%,
395,Retuned Oscillator,0.0,,+1%,
396,Laser Polariser,0.0,,+1%,
397,Retuned Amplifier,0.333,,+1%,+1%
398,Laser Filament,0.0,,+1%,
399,Fibre Optic Polariser,0.333,,+1%,+1%
400,Fibre Optic Oscillator,0.0,+2%,+1%,
401,Fibre Optic Oscillator,0.0,,+1%,
402,Retuned Accelerator,0.5,,,+1%
403,Laser Resonator,0.5,,,+1%
404,Laser Resonator,0.0,,+1%,
405,Fibre Optic Resonator,0.25,+3%,,
406,Fibre Optic De-Limiter,0.0,,+1%,
407,Fibre Optic Accelerator,0.5,+4%,,
408,Ionised Refractor,0.0,,+1%,
409,Retuned Mirror,0.6,+4%,+1%,
410,Polished Oscillator,0.333,,+1%,+1%
411,Fibre Optic Splitter,0.5,,,+1%
412,Ionised Polariser,0.5,,,+1%
413,Retuned Mirror,0.0,,+1%,
414,Polished Polariser,0.5,+4%,,
415,Laser Resonator,0.0,,+1%,
416,Retuned Polariser,0.625,+3%,,+1%
417,Retuned Refractor,0.5,,,+1%
418,Ionised Resonator,0.5,+4%,,
419,Retuned Filament,0.0,,+1%,
420,Fibre Optic De-Limiter,0.6,+4%,+1%,
421,Laser Splitter,0.5,,,+1%
422,Laser Mirror,0.333,,+1%,+1%
423,Ionised Refractor,0.3,+3%,+1%,
424,Laser Amplifier,0.5,,,+1%
425,Fibre Optic De-Limiter,0.0,,+1%,
426,Fibre Optic Mirror,0.5,,,+1%
427,Polished Splitter,0.6,+4%,+1%,
428,Laser Accelerator,0.25,+2%,,+1%
429,Retuned Resonator,0.0,+2%,,
430,Laser Accelerator,0.5,+4%,,
431,Ionised Resonator,0.0,,+1%,
432,Fibre Optic Filament,0.5,,,+1%
433,Fibre Optic Polariser,0.5,,,+1%
434,Ionised Amplifier,0.5,,,+1%
435,Retuned De-Limiter,0.5,+4%,,
436,Retuned Mirror,0.0,+2%,,
437,Retuned Polariser,0.5,+4%,,
438,Laser De-Limiter,0.25,+3%,,
439,Polished Filament,0.0,,+1%,
440,Ionised De-Limiter,0.5,,,+1%
441,Fibre Optic Accelerator,0.0,,+1%,
442,Fibre Optic Splitter,0.333,,+1%,+1%
443,Ionised Mirror,0.0,+2%,,
444,Polished Splitter,0.0,,+1%,
445,Polished Accelerator,0.0,,+1%,
446,Fibre Optic Accelerator,0.0,,+1%,
447,Fibre Optic Oscillator,0.0,,+1%,
448,Laser Accelerator,0.5,,,+1%
449,Ionised De-Limiter,0.0,,+1%,
450,Fibre Optic Resonator,0.0,,+1%,
451,Polished Mirror,0.5,,,+1%
452,Ionised Polariser,0.625,+3%,,+1%
453,Polished Polariser,0.5,,,+1%
454,Ionised Resonator,0.0,,+1%,
455,Laser Oscillator,0.5,+4%,,
456,Fibre Optic Amplifier,0.5,+4%,,
457,Fibre Optic De-Limiter,0.5,,,+1%
458,Retuned De-Limiter,0.6,+4%,+1%,
459,Polished Accelerator,0.5,,,+1%
460,Ionised Filament,0.5,,,+1%
461,Laser Filament,0.25,+3%,,
462,Ionised Splitter,0.0,,+1%,
463,Polished Polariser,0.0,+2%,,
464,Laser Splitter,0.0,+2%,,
465,Polished Mirror,0.0,+2%,,
466,Ionised Filament,0.3,+3%,+1%,
467,Polished Amplifier,0.0,,+1%,
468,Laser Splitter,0.0,+2%,,
469,Retuned Amplifier,0.0,+2%,,
470,Polished Filament,0.25,+2%,,+1%
471,Retuned De-Limiter,0.333,,+1%,+1%
472,Laser Refractor,0.5,+4%,,
473,Laser Refractor,0.0,,+1%,
474,Retuned Oscillator,0.0,,+1%,
475,Retuned Accelerator,0.0,,+1%,
476,Laser De-Limiter,0.0,,+1%,
477,Polished Polariser,1.0,+4%,,+1%
478,Polished Filament,0.0,,+1%,
479,Fibre Optic Accelerator,0.5,,,+1%
480,Ionised Polariser,0.0,+2%,,
481,Retuned Amplifier,0.0,+2%,,
482,Retuned Mirror,0.0,,+1%,
483,Fibre Optic Splitter,0.0,,+1%,
484,Laser Splitter,0.5,,,+1%
485,Retuned De-Limiter,0.5,+4%,,
486,Retuned Amplifier,0.0,,+1%,
487,Ionised Amplifier,0.0,+2%,,
488,Laser Polariser,0.0,,+1%,
489,Polished Refractor,0.0,+2%,+1%,
490,Retuned Filament,0.5,+4%,,
491,Polished Oscillator,0.5,,,+1%
492,Ionised Oscillator,0.0,+2%,+1%,
493,Laser De-Limiter,0.0,,+1%,
494,Retuned Accelerator,0.0,,+1%,
495,Retuned Polariser,0.25,+3%,,
496,Laser Oscillator,0.5,,,+1%
497,Polished Refractor,0.5,,+2%,
498,Polished Accelerator,0.5,,,+1%
499,Polished Filament,0.0,,+1%,
500,Laser Resonator,0.5,+4%,,
501,Laser Splitter,0.0,,+1%,
502,Laser Resonator,0.25,+3%,,
503,Retuned Oscillator,0.5,,,+1%
504,Retuned Amplifier,0.5,,,+1%
505,Fibre Optic Mirror,0.0,+2%,,
506,Polished De-Limiter,0.25,+3%,,
507,Fibre Optic Accelerator,0.333,,+1%,+1%
508,Ionised Mirror,0.0,,+1%,
509,Laser Amplifier,0.0,,+1%,
510,Polished Amplifier,0.0,+2%,+1%,
511,Polished De-Limiter,0.0,+2%,,
512,Retuned Splitter,0.5,,,+1%
513,Laser Resonator,0.25,+3%,,
514,Ionised De-Limiter,0.5,,,+1%
515,Polished Refractor,0.0,+2%,,
516,Laser Oscillator,0.0,+2%,,
517,Fibre Optic De-Limiter,0.0,+2%,,
518,Ionised Filament,0.5,,,+1%
519,Retuned Accelerator,0.0,+2%,,
520,Retuned Splitter,0.5,,,+1%
521,Fibre Optic Filament,0.5,,,+1%
522,Retuned Amplifier,0.0,+2%,,
523,Fibre Optic Filament,0.3,+3%,+1%,
524,Fibre Optic Splitter,0.5,,,+1%
525,Ionised Polariser,0.5,,,+1%
526,Polished Resonator,0.0,+2%,,
527,Polished Oscillator,0.5,+4%,,
528,Ionised De-Limiter,0.5,,,+1%
529,Retuned Splitter,0.5,,,+1%
530,Laser Filament,0.5,+4%,,
531,Fibre Optic Accelerator,1.0,,+2%,+1%
532,Fibre Optic Mirror,0.0,,+1%,
533,Polished Filament,0.0,,+1%,
534,Polished Polariser,0.5,,,+1%
535,Laser Oscillator,0.25,+3%,,
536,Polished Resonator,0.25,+3%,,
537,Ionised Polariser,0.0,,+1%,
538,Retuned Refractor,0.0,+2%,+1%,
539,Fibre Optic Resonator,0.5,,,+1%
540,Ionised Mirror,0.5,,,+1%
541,Fibre Optic Amplifier,0.0,,+1%,
542,Ionised Accelerator,0.0,,+1%,
543,Fibre Optic Filament,0.0,+2%,+1%,
544,Ionised Polariser,0.5,,,+1%
545,Laser Resonator,0.5,,,+1%
546,Laser Splitter,0.0,,+1%,
547,Fibre Optic Filament,0.5,,,+1%
548,Ionised Filament,0.5,,,+1%
549,Laser Oscillator,0.5,,,+1%
550,Ionised Accelerator,0.0,,+1%,
551,Fibre Optic Polariser,0.0,,+1%,
552,Retuned Resonator,0.5,,,+1%
553,Laser Resonator,0.0,+2%,+1%,
554,Retuned De-Limiter,0.0,,+1%,
555,Fibre Optic Splitter,0.0,,+1%,
556,Polished Splitter,0.0,+2%,,
557,Polished Polariser,0.5,,,+1%
558,Retuned Amplifier,0.25,+3%,,
559,Fibre Optic Amplifier,1.0,+4%,+2%,
560,Laser Splitter,0.25,+2%,,+1%
561,Laser Polariser,0.0,+2%,+1%,
562,Laser Oscillator,0.5,,,+1%
563,Fibre Optic Amplifier,0.25,+2%,,+1%
564,Ionised De-Limiter,0.25,+3%,,
565,Polished Accelerator,0.0,,+1%,
566,Polished Refractor,0.5,,,+1%
567,Ionised Splitter,0.625,+3%,,+1%
568,Laser Refractor,0.0,,+1%,
569,Retuned Refractor,0.333,,+1%,+1%
570,Retuned Resonator,0.5,,,+1%
571,Laser Resonator,0.5,,,+1%
572,Fibre Optic Resonator,0.5,+4%,,
573,Polished Accelerator,0.5,,,+1%
574,Laser Splitter,0.5,,,+1%
575,Retuned Accelerator,0.0,,+1%,
576,Retuned Resonator,0.333,,+1%,+1%
577,Laser Resonator,0.5,,,+1%
578,Retuned Oscillator,0.5,,,+1%
579,Ionised Oscillator,0.25,+3%,,
580,Polished Splitter,0.0,,+1%,
581,Laser Accelerator,0.25,+3%,,
582,Retuned De-Limiter,0.0,,+1%,
583,Polished De-Limiter,0.5,+4%,,
584,Polished Oscillator,0.5,,,+1%
585,Polished Oscillator,0.5,,,+1%
586,Ionised De-Limiter,0.5,,,+1%
587,Polished De-Limiter,0.0,+2%,,
588,Polished Refractor,0.5,+4%,,
589,Polished Amplifier,0.5,,,+1%
590,Laser Refractor,0.0,+2%,,
591,Ionised Resonator,0.0,+2%,,
592,Ionised Filament,0.25,+3%,,
593,Laser Polariser,0.0,,+1%,
594,Ionised Amplifier,0.0,+2%,,
595,Polished Filament,0.0,,+1%,
596,Laser Resonator,0.0,+2%,,
597,Ionised Resonator,0.0,+2%,,
598,Laser Polariser,0.0,,+1%,
599,Laser Polariser,0.0,,+1%,
600,Polished Resonator,0.0,,+1%,
601,Polished Polariser,0.5,,,+1%
602,Retuned Mirror,0.25,+2%,,+1%
603,Laser Splitter,0.0,,+1%,
604,Retuned Amplifier,0.5,+4%,,
605,Ionised Mirror,0.0,+2%,,
606,Laser Mirror,0.5,,,+1%
607,Laser Polariser,0.25,+2%,,+1%
608,Retuned De-Limiter,0.5,,,+1%
609,Polished Refractor,0.0,+2%,,
610,Ionised De-Limiter,0.0,,+1%,
611,Polished Oscillator,0.5,,,+1%
612,Laser Polariser,0.0,+2%,,
613,Polished Polariser,0.5,,,+1%
614,Retuned Resonator,0.5,,,+1%
615,Polished Resonator,0.25,+3%,,
616,Ionised Resonator,0.25,+2%,,+1%
617,Laser Oscillator,0.0,+2%,,
618,Polished Refractor,0.25,+3%,,
619,Fibre Optic Polariser,0.625,+3%,,+1%
620,Ionised Accelerator,0.333,,+1%,+1%
621,Retuned Filament,0.0,+2%,+1%,
622,Ionised Accelerator,0.25,+3%,,
623,Retuned Oscillator,0.5,,,+1%
624,Ionised Amplifier,0.5,,,+1%
625,Retuned Accelerator,0.625,+3%,,+1%
626,Polished Filament,0.333,,+1%,+1%
627,Retuned Accelerator,0.0,,+1%,
628,Fibre Optic Accelerator,0.0,,+1%,
629,Laser Resonator,0.0,+2%,,
