Seed	Name	Perfection	Weapon_Laser_Mining_Speed	Weapon_Laser_HeatTime	Weapon_Laser_Drain	Weapon_Laser_ReloadTime
149	Boosted Beam Capacitor	0.1				-6%
150	Additional Beam Amplifier	0.1	+6%
151	Boosted Beam Capacitor	0.05		+6%
152	Boosted Photon Mirror	0.15		+8%
153	Additional Diode Battery	0.05			+1%
154	Additional Output Coupler	0.05			+1%
155	Efficient Output Coupler	0.1	+6%
156	Boosted Cooling System	0.2			+4%
157	Retuned Beam Amplifier	0.25		+8%	+2%
158	Boosted Diode Battery	0.3			+6%
159	Retuned Photon Mirror	0.1				-6%
160	Boosted Photon Mirror	0.25		+10%
161	Boosted Cooling System	0.05			+1%
162	Boosted Reflector Glass
163	Enhanced Beam Amplifier	0.1				-6%
164	Additional Photon Mirror	0.25	+7%	+6%
165	Retuned Cooling System	0.1	+6%
166	Retuned Reflector Glass	0.05		+6%
167	Enhanced Diode Battery	0.1				-6%
168	Enhanced Lens Optics	0.1				-6%
169	Additional Light Filter	0.15			+3%
170	Efficient Emission Chamber	0.3	+8%
171	Efficient Lens Optics	0.1				-6%
172	Boosted Emission Chamber	0.15		+8%
173	Enhanced Light Filter	0.05		+6%
174	Boosted Output Coupler	0.05			+1%
175	Retuned Reflector Glass	0.5				-10%
176	Additional Lens Optics	0.1				-6%
177	Enhanced Output Coupler	0.3	+8%
178	Efficient Lens Optics	0.1				-6%
179	Retuned Light Filter	0.05		+6%
180	Additional Emission Chamber	0.05		+6%
181	Efficient Light Filter	0.1	+6%
182	Efficient Cooling System	0.85		+15%	+7%
183	Retuned Beam Capacitor	0.05			+1%
184	Additional Cooling System	0.05		+6%
185	Additional Output Coupler	0.4		+13%
186	Boosted Beam Capacitor	0.2				-7%
187	Additional Lens Optics	0.3			+4%	-6%
188	Efficient Cooling System	0.55		+6%		-10%
189	Enhanced Emission Chamber	0.05			+1%
190	Efficient Emission Chamber	0.2	+6%		+2%
191	Efficient Beam Amplifier	0.2			+4%
192	Efficient Diode Battery	0.15	+6%		+1%
193	Boosted Cooling System	0.35		+7%	+5%
194	Additional Diode Battery	0.1				-6%
195	Enhanced Lens Optics	0.1				-6%
196	Retuned Lens Optics	0.05		+6%
197	Efficient Output Coupler	0.15			+3%
198	Efficient Photon Mirror
199	Additional Emission Chamber	0.2			+4%
200	Efficient Beam Amplifier	0.05		+6%
201	Efficient Output Coupler	0.2	+7%
202	Retuned Output Coupler	0.1				-6%
203	Efficient Emission Chamber	0.1	+6%
204	Efficient Cooling System	0.2				-7%
205	Enhanced Light Filter	0.1				-6%
206	Retuned Emission Chamber	0.1	+6%
207	Boosted Photon Mirror	0.1			+2%
208	Efficient Output Coupler	0.15	+6%	+6%
209	Retuned Light Filter	0.4			+8%
210	Retuned Beam Amplifier	0.1				-6%
211	Retuned Cooling System	0.05		+6%
212	Enhanced Photon Mirror	0.3		+11%
213	Additional Emission Chamber	0.05		+6%
214	Efficient Beam Amplifier	0.05		+6%
215	Additional Light Filter	0.2	+7%
216	Boosted Diode Battery
217	Efficient Lens Optics	0.05		+6%
218	Enhanced Cooling System	0.05		+6%
219	Efficient Emission Chamber	0.1			+2%
220	Retuned Beam Capacitor	0.1				-6%
221	Additional Beam Capacitor	0.4			+8%
222	Retuned Lens Optics	0.05		+6%
223	Boosted Lens Optics	0.1		+7%
224	Additional Reflector Glass	0.1				-6%
225	Enhanced Emission Chamber	0.4		+13%
226	Efficient Reflector Glass	0.35		+6%		-8%
227	Enhanced Beam Capacitor	0.1	+6%
228	Enhanced Diode Battery	0.3	+7%			-6%
229	Efficient Output Coupler	0.1				-6%
230	Retuned Beam Capacitor	0.4		+13%
231	Retuned Beam Amplifier	0.1				-6%
232	Enhanced Photon Mirror	0.5	+10%
233	Additional Beam Capacitor	0.5	+10%
234	Boosted Reflector Glass	0.35		+12%
235	Enhanced Photon Mirror	0.2			+4%
236	Boosted Lens Optics	0.05		+6%
237	Retuned Emission Chamber	0.2	+7%
238	Retuned Cooling System	0.5		+15%
239	Boosted Diode Battery	0.1				-6%
240	Retuned Diode Battery	0.1				-6%
241	Efficient Photon Mirror	0.05		+6%
242	Retuned Output Coupler	0.05		+6%
243	Boosted Output Coupler	0.1				-6%
244	Additional Diode Battery	0.4		+13%
245	Boosted Output Coupler	0.5	+10%
246	Additional Lens Optics	0.1				-6%
247	Efficient Diode Battery	0.1			+2%
248	Enhanced Photon Mirror	0.15		+6%		-6%
249	Retuned Reflector Glass	0.2	+7%
250	Enhanced Reflector Glass	0.35	+8%	+6%
251	Efficient Photon Mirror	0.5		+15%
252	Boosted Beam Capacitor	0.1	+6%
253	Additional Emission Chamber	0.25		+10%
254	Retuned Lens Optics	0.15			+3%
255	Boosted Diode Battery	0.05		+6%
256	Enhanced Emission Chamber	0.05			+1%
257	Enhanced Diode Battery	0.35		+12%
258	Efficient Reflector Glass	0.1	+6%
259	Retuned Reflector Glass	0.05		+6%
260	Retuned Reflector Glass	0.2			+4%
261	Enhanced Beam Amplifier	0.05			+1%
262	Enhanced Photon Mirror	0.05			+1%
263	Retuned Beam Capacitor	0.4	+8%			-6%
264	Enhanced Photon Mirror	0.05			+1%
265	Boosted Light Filter	0.1	+6%
266	Enhanced Reflector Glass	0.1				-6%
267	Additional Beam Amplifier	0.25		+10%
268	Enhanced Light Filter	0.5	+10%
269	Boosted Beam Capacitor	0.3			+4%	-6%
270	Retuned Lens Optics	0.35		+12%
271	Enhanced Cooling System	0.15		+8%
272	Retuned Light Filter	0.2	+7%
273	Retuned Beam Amplifier	0.5	+9%		+2%
274	Retuned Output Coupler	0.05			+1%
275	Boosted Output Coupler	0.1			+2%
276	Boosted Emission Chamber	0.25		+6%	+4%
277	Additional Light Filter	0.1				-6%
278	Boosted Beam Amplifier	0.1		+6%	+1%
279	Efficient Lens Optics	0.4	+9%
280	Additional Photon Mirror	0.1		+7%
281	Boosted Cooling System	0.4	+9%
282	Enhanced Cooling System	0.1		+7%
283	Enhanced Emission Chamber	0.3	+8%
284	Enhanced Cooling System	0.05		+6%
285	Retuned Lens Optics	0.1				-6%
286	Enhanced Reflector Glass	0.05			+1%
287	Enhanced Output Coupler	0.5			+10%
288	Enhanced Diode Battery	0.1				-6%
289	Retuned Diode Battery	0.1	+6%
290	Additional Beam Capacitor	0.1		+7%
291	Boosted Beam Capacitor	0.5	+10%
292	Additional Diode Battery	0.4		+13%
293	Boosted Reflector Glass	0.05			+1%
294	Additional Beam Capacitor	0.15	+6%	+6%
295	Additional Beam Capacitor	0.3	+6%			-7%
296	Enhanced Light Filter	0.15			+1%	-6%
297	Boosted Photon Mirror	0.6			+10%	-6%
298	Additional Diode Battery	0.1	+6%
299	Boosted Lens Optics	0.5				-10%
300	Efficient Lens Optics	0.3				-8%
301	Retuned Reflector Glass	0.2	+6%		+2%
302	Efficient Emission Chamber	0.4		+13%
303	Efficient Beam Amplifier	0.2				-7%
304	Retuned Lens Optics	0.4			+8%
305	Boosted Light Filter	0.15			+3%
306	Boosted Emission Chamber	0.5	+10%
307	Boosted Light Filter	0.45		+11%	+3%
308	Retuned Diode Battery	0.05			+1%
309	Efficient Diode Battery	0.45			+9%
310	Additional Photon Mirror	0.35		+12%
311	Additional Cooling System	0.15		+8%
312	Efficient Cooling System	0.2	+7%
313	Enhanced Reflector Glass	0.15		+8%
314	Efficient Photon Mirror	0.3	+8%
315	Boosted Cooling System	0.1				-6%
316	Efficient Emission Chamber	0.2	+6%			-6%
317	Enhanced Emission Chamber	0.15			+1%	-6%
318	Additional Photon Mirror	0.1	+6%
319	Enhanced Output Coupler	0.05			+1%
320	Additional Beam Capacitor	0.05		+6%
321	Enhanced Photon Mirror	0.15	+6%		+1%
322	Additional Diode Battery	0.3				-8%
323	Boosted Cooling System	0.05		+6%
324	Additional Beam Capacitor	0.1	+6%
325	Efficient Beam Capacitor	0.4	+8%			-6%
326	Efficient Light Filter
327	Boosted Beam Amplifier	0.2	+7%
328	Retuned Reflector Glass
329	Retuned Light Filter	0.05			+1%
330	Efficient Light Filter	0.1			+2%
331	Boosted Lens Optics	0.1				-6%
332	Retuned Beam Capacitor	0.15			+3%
333	Retuned Lens Optics	0.05			+1%
334	Enhanced Photon Mirror	0.05			+1%
335	Efficient Output Coupler	0.55		+14%		-6%
336	Boosted Photon Mirror	0.3	+8%
337	Efficient Diode Battery	0.1				-6%
338	Additional Diode Battery	0.05			+1%
339	Enhanced Beam Capacitor	0.1				-6%
340	Boosted Reflector Glass	0.05		+6%
341	Additional Diode Battery	0.05		+6%
342	Boosted Cooling System	0.25		+6%	+4%
343	Retuned Reflector Glass	0.25		+10%
344	Retuned Beam Amplifier	0.1				-6%
345	Boosted Cooling System	0.05		+6%
346	Boosted Light Filter	0.2		+9%
347	Retuned Reflector Glass	0.3			+6%
348	Retuned Diode Battery	0.2			+4%
349	Enhanced Output Coupler	0.1				-6%
350	Efficient Beam Amplifier	0.1				-6%
351	Efficient Beam Capacitor	0.3				-8%
352	Retuned Light Filter	0.05		+6%
353	Retuned Reflector Glass	0.3				-8%
354	Retuned Cooling System	0.15		+8%
355	Boosted Beam Amplifier	0.2			+2%	-6%
356	Boosted Lens Optics	0.2	+7%
357	Additional Cooling System	0.05		+6%
358	Enhanced Beam Capacitor	0.1				-6%
359	Enhanced Lens Optics	0.05			+1%
360	Retuned Emission Chamber	0.1				-6%
361	Enhanced Beam Capacitor	0.15		+8%
362	Boosted Cooling System	0.5	+10%
363	Enhanced Beam Amplifier	0.4		+11%		-6%
364	Retuned Reflector Glass	0.1				-6%
365	Boosted Emission Chamber	0.1	+6%
366	Enhanced Output Coupler	0.5	+9%			-6%
367	Additional Lens Optics	0.45		+14%
368	Retuned Reflector Glass	0.05			+1%
369	Additional Beam Capacitor	0.05		+6%
370	Efficient Photon Mirror	0.25		+10%
371	Additional Beam Amplifier	0.4	+9%
372	Efficient Photon Mirror	0.4	+9%
373	Boosted Emission Chamber	0.3	+7%			-6%
374	Additional Photon Mirror	0.05		+6%
375	Efficient Output Coupler	0.1				-6%
376	Boosted Beam Amplifier	0.05			+1%
377	Additional Beam Amplifier	0.3	+8%
378	Enhanced Photon Mirror	0.05		+6%
379	Enhanced Beam Capacitor	0.1				-6%
380	Boosted Output Coupler	0.1				-6%
381	Additional Photon Mirror	0.1				-6%
382	Additional Light Filter	0.05		+6%
383	Enhanced Photon Mirror	0.05			+1%
384	Enhanced Output Coupler	0.1		+7%
385	Enhanced Emission Chamber	0.5				-10%
386	Boosted Output Coupler	0.45		+12%		-6%
387	Retuned Diode Battery	0.1				-6%
388	Retuned Beam Capacitor	0.1				-6%
389	Efficient Reflector Glass	0.1	+6%
390	Enhanced Reflector Glass	0.05		+6%
391	Retuned Photon Mirror	0.4			+8%
392	Additional Photon Mirror	0.1				-6%
393	Retuned Beam Capacitor	0.1				-6%
394	Enhanced Photon Mirror	0.55		+15%	+1%
395	Retuned Lens Optics
396	Enhanced Cooling System	0.05		+6%
397	Retuned Beam Amplifier	0.1		+6%	+1%
398	Enhanced Diode Battery
399	Boosted Cooling System	0.2		+7%		-6%
400	Boosted Lens Optics	0.45	+9%		+1%
401	Boosted Lens Optics	0.05			+1%
402	Retuned Photon Mirror	0.05		+6%
403	Enhanced Emission Chamber	0.1	+6%
404	Enhanced Emission Chamber	0.3		+11%
405	Boosted Emission Chamber	0.1		+7%
406	Boosted Output Coupler	0.4	+9%
407	Boosted Photon Mirror	0.1	+6%
408	Additional Light Filter	0.1				-6%
409	Retuned Reflector Glass	0.25	+7%	+6%
410	Efficient Lens Optics	0.25		+8%		-6%
411	Boosted Beam Capacitor	0.15			+3%
412	Additional Cooling System	0.3				-8%
413	Retuned Reflector Glass	0.1				-6%
414	Efficient Cooling System	0.1	+6%
415	Enhanced Emission Chamber	0.05			+1%
416	Retuned Cooling System	0.5	+9%			-6%
417	Retuned Light Filter	0.1				-6%
418	Additional Emission Chamber	0.2	+7%
419	Retuned Diode Battery	0.2			+4%
420	Boosted Output Coupler	0.15	+6%	+6%
421	Enhanced Beam Capacitor	0.35			+7%
422	Enhanced Reflector Glass	0.35		+12%
423	Additional Light Filter	0.1		+6%	+1%
424	Enhanced Beam Amplifier	0.05		+6%
425	Boosted Output Coupler	0.2		+9%
426	Boosted Reflector Glass	0.1	+6%
427	Efficient Beam Capacitor	0.15	+6%	+6%
428	Enhanced Photon Mirror	0.2	+6%			-6%
429	Retuned Emission Chamber	0.05			+1%
430	Enhanced Photon Mirror	0.1	+6%
431	Additional Emission Chamber	0.1	+6%
432	Boosted Diode Battery	0.1		+7%
433	Boosted Cooling System	0.5	+10%
434	Additional Beam Amplifier	0.1				-6%
435	Retuned Output Coupler	0.2	+7%
436	Retuned Reflector Glass	0.1			+2%
437	Retuned Cooling System	0.2	+7%
438	Enhanced Output Coupler	0.2	+7%
439	Efficient Diode Battery	0.05			+1%
440	Additional Output Coupler	0.05		+6%
441	Boosted Photon Mirror	0.1	+6%
442	Boosted Beam Capacitor	0.1				-6%
443	Additional Reflector Glass	0.1				-6%
444	Efficient Beam Capacitor	0.05			+1%
445	Efficient Photon Mirror	0.1				-6%
446	Boosted Photon Mirror	0.2				-7%
447	Boosted Lens Optics	0.05			+1%
448	Enhanced Photon Mirror	0.05			+1%
449	Additional Output Coupler	0.05			+1%
450	Boosted Emission Chamber
451	Efficient Reflector Glass	0.1				-6%
452	Additional Cooling System	0.4	+8%			-6%
453	Efficient Cooling System	0.1				-6%
454	Additional Emission Chamber	0.45			+9%
455	Enhanced Lens Optics	0.2	+7%
456	Boosted Beam Amplifier	0.2	+7%
457	Boosted Output Coupler	0.05			+1%
458	Retuned Output Coupler	0.45	+6%		+7%
459	Efficient Photon Mirror	0.3	+8%
460	Additional Diode Battery	0.3	+8%
461	Enhanced Diode Battery	0.2	+7%
462	Additional Beam Capacitor	0.15			+3%
463	Efficient Cooling System	0.1				-6%
464	Enhanced Beam Capacitor	0.1				-6%
465	Efficient Reflector Glass	0.05		+6%
466	Additional Diode Battery	0.15	+6%	+6%
467	Efficient Beam Amplifier	0.1				-6%
468	Enhanced Beam Capacitor	0.05		+6%
469	Retuned Beam Amplifier	0.3		+11%
470	Efficient Diode Battery	0.2	+6%			-6%
471	Retuned Output Coupler	0.9			+10%	-9%
472	Enhanced Light Filter	0.5	+10%
473	Enhanced Light Filter	0.05		+6%
474	Retuned Lens Optics	0.05			+1%
475	Retuned Photon Mirror	0.2			+4%
476	Enhanced Output Coupler	0.05		+6%
477	Efficient Cooling System	0.65	+9%		+5%
478	Efficient Diode Battery	0.3		+11%
479	Boosted Photon Mirror	0.3	+8%
480	Additional Cooling System	0.3				-8%
481	Retuned Beam Amplifier	0.1		+7%
482	Retuned Reflector Glass	0.1				-6%
483	Boosted Beam Capacitor	0.05			+1%
484	Enhanced Beam Capacitor	0.3				-8%
485	Retuned Output Coupler	0.3	+8%
486	Retuned Beam Amplifier	0.05			+1%
487	Additional Beam Amplifier	0.1				-6%
488	Enhanced Cooling System	0.1	+6%
489	Efficient Light Filter	0.4		+6%	+7%
490	Retuned Diode Battery	0.1	+6%
491	Efficient Lens Optics	0.4			+8%
492	Additional Lens Optics	0.6	+10%			-6%
493	Enhanced Output Coupler	0.05			+1%
494	Retuned Photon Mirror	0.05			+1%
495	Retuned Cooling System	0.5	+10%
496	Enhanced Lens Optics	0.05		+6%
497	Efficient Light Filter	0.2			+4%
498	Efficient Photon Mirror	0.05		+6%
499	Efficient Diode Battery	0.1				-6%
500	Enhanced Emission Chamber	0.3	+8%
501	Enhanced Beam Capacitor	0.1	+6%
502	Enhanced Emission Chamber	0.4	+9%
503	Retuned Lens Optics	0.2		+9%
504	Retuned Beam Amplifier	0.05		+6%
505	Boosted Reflector Glass	0.05		+6%
506	Efficient Output Coupler	0.5	+10%
507	Boosted Photon Mirror	0.45		+10%		-7%
508	Additional Reflector Glass	0.1				-6%
509	Enhanced Beam Amplifier	0.45			+9%
510	Efficient Beam Amplifier	0.45	+7%		+5%
511	Efficient Output Coupler	0.05			+1%
512	Retuned Beam Capacitor	0.05		+6%
513	Enhanced Emission Chamber	0.1	+6%
514	Additional Output Coupler	0.2				-7%
515	Efficient Light Filter	0.25		+10%
516	Enhanced Lens Optics	0.1				-6%
517	Boosted Output Coupler	0.1				-6%
518	Additional Diode Battery	0.1				-6%
519	Retuned Photon Mirror	0.4		+13%
520	Retuned Beam Capacitor	0.1				-6%
521	Boosted Diode Battery	0.2	+7%
522	Retuned Beam Amplifier	0.05		+6%
523	Boosted Diode Battery	0.15		+6%	+2%
524	Boosted Beam Capacitor	0.1				-6%
525	Additional Cooling System	0.1				-6%
526	Efficient Emission Chamber	0.05			+1%
527	Efficient Lens Optics	0.1	+6%
528	Additional Output Coupler	0.25			+5%
529	Retuned Beam Capacitor	0.1				-6%
530	Enhanced Diode Battery	0.1	+6%
531	Boosted Photon Mirror	0.6		+15%		-6%
532	Boosted Reflector Glass	0.4			+8%
533	Efficient Diode Battery	0.4			+8%
534	Efficient Cooling System	0.1				-6%
535	Enhanced Lens Optics	0.3	+8%
536	Efficient Emission Chamber	0.3	+8%
537	Additional Cooling System	0.45			+9%
538	Retuned Light Filter	0.4	+8%	+7%
539	Boosted Emission Chamber	0.5	+10%
540	Additional Reflector Glass	0.1				-6%
541	Boosted Beam Amplifier	0.5			+10%
542	Additional Photon Mirror
543	Boosted Diode Battery	0.6	+10%		+2%
544	Additional Cooling System	0.2	+7%
545	Enhanced Emission Chamber	0.05		+6%
546	Enhanced Beam Capacitor	0.05		+6%
547	Boosted Diode Battery	0.1				-6%
548	Additional Diode Battery	0.1	+6%
549	Enhanced Lens Optics	0.1				-6%
550	Additional Photon Mirror	0.05			+1%
551	Boosted Cooling System	0.05			+1%
552	Retuned Emission Chamber	0.3				-8%
553	Enhanced Emission Chamber	0.3		+10%	+1%
554	Retuned Output Coupler	0.1				-6%
555	Boosted Beam Capacitor	0.05			+1%
556	Efficient Beam Capacitor	0.1				-6%
557	Efficient Cooling System	0.45		+14%
558	Retuned Beam Amplifier	0.45		+14%
559	Boosted Beam Amplifier	0.15	+6%	+6%
560	Enhanced Beam Capacitor	0.3	+7%			-6%
561	Enhanced Cooling System	0.15	+6%		+1%
562	Enhanced Lens Optics	0.3		+11%
563	Boosted Beam Amplifier	0.15	+6%		+1%
564	Additional Output Coupler	0.4	+9%
565	Efficient Photon Mirror	0.1				-6%
566	Efficient Light Filter	0.1	+6%
567	Additional Beam Capacitor	0.15			+1%	-6%
568	Enhanced Light Filter	0.5			+10%
569	Retuned Light Filter	0.45			+5%	-7%
570	Retuned Emission Chamber	0.1				-6%
571	Enhanced Emission Chamber	0.2	+7%
572	Boosted Emission Chamber	0.1	+6%
573	Efficient Photon Mirror	0.1				-6%
574	Enhanced Beam Capacitor	0.1				-6%
575	Retuned Photon Mirror	0.1				-6%
576	Retuned Emission Chamber	0.25			+3%	-6%
577	Enhanced Emission Chamber	0.1				-6%
578	Retuned Lens Optics	0.5				-10%
579	Additional Lens Optics	0.1	+6%
580	Efficient Beam Capacitor	0.05			+1%
581	Enhanced Photon Mirror	0.5	+10%
582	Retuned Output Coupler	0.5	+10%
583	Efficient Output Coupler	0.1	+6%
584	Efficient Lens Optics	0.1				-6%
585	Efficient Lens Optics	0.05		+6%
586	Additional Output Coupler	0.2		+9%
587	Efficient Output Coupler	0.05		+6%
588	Efficient Light Filter	0.5	+10%
589	Efficient Beam Amplifier	0.1				-6%
590	Enhanced Light Filter	0.2		+9%
591	Additional Emission Chamber	0.05		+6%
592	Additional Diode Battery	0.2	+7%
593	Enhanced Cooling System	0.2			+4%
594	Additional Beam Amplifier	0.45			+9%
595	Efficient Diode Battery	0.05			+1%
596	Enhanced Emission Chamber	0.05		+6%
597	Additional Emission Chamber	0.3		+11%
598	Enhanced Cooling System	0.1				-6%
599	Enhanced Cooling System	0.1	+6%
600	Efficient Emission Chamber	0.1				-6%
601	Efficient Cooling System	0.1		+7%
602	Retuned Reflector Glass	0.15		+6%		-6%
603	Enhanced Beam Capacitor	0.05			+1%
604	Retuned Beam Amplifier	0.4	+9%
605	Additional Reflector Glass	0.1				-6%
606	Enhanced Reflector Glass	0.2	+7%
607	Enhanced Cooling System	0.2		+7%		-6%
608	Retuned Output Coupler	0.05			+1%
609	Efficient Light Filter	0.05		+6%
610	Additional Output Coupler	0.2	+7%
611	Efficient Lens Optics	0.1				-6%
612	Enhanced Cooling System	0.2				-7%
613	Efficient Cooling System	0.1	+6%
614	Retuned Emission Chamber
615	Efficient Emission Chamber	0.4	+9%
616	Additional Emission Chamber	0.3			+2%	-7%
617	Enhanced Lens Optics	0.1				-6%
618	Efficient Light Filter	0.4	+9%
619	Boosted Cooling System	0.6			+10%	-6%
620	Additional Photon Mirror	0.15		+6%	+2%
621	Retuned Diode Battery	0.5	+10%
622	Additional Photon Mirror	0.1	+6%
623	Retuned Lens Optics	0.2	+7%
624	Additional Beam Amplifier	0.1				-6%
625	Retuned Photon Mirror	0.3	+7%			-6%
626	Efficient Diode Battery	0.45		+10%		-7%
627	Retuned Photon Mirror	0.1			+2%
628	Boosted Photon Mirror	0.05		+6%
629	Enhanced Emission Chamber	0.1				-6%
630	Enhanced Output Coupler	0.1				-6%
631	Enhanced Cooling System	0.1	+6%
