sep=,
Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
343,Distended Gills,0.0,,+1%,
344,Distended Gas Sac,0.5,,,+1%
345,Additional Crevice,0.0,+2%,,
346,Additional Cyst,0.0,,+1%,
347,Distended Gills,0.0,+2%,,
348,Distended Beak,0.0,,+1%,
349,Bloated Lips,0.5,,,+1%
350,Cursed Gas Sac,0.5,,,+1%
351,Cursed Vent Chamber,0.0,,+1%,
352,Distended Cyst,0.0,,+1%,
353,Distended Gills,0.0,,+1%,
354,Distended Crevice,0.5,,,+1%
355,Additional Gas Sac,0.5,,+1%,+1%
356,Additional Mouth,0.5,,,+1%
357,Hexed Crevice,0.25,+3%,,
358,Bloated Vent Chamber,0.0,,+1%,
359,Bloated Mouth,0.0,,+1%,
360,Distended Pouch,0.5,,,+1%
361,Bloated Vent Chamber,0.0,+2%,,
362,Additional Crevice,0.5,,,+1%
363,Bloated Gas Sac,0.5,,+1%,+1%
364,Distended Gills,0.5,,,+1%
365,Additional Pouch,0.25,+3%,,
366,Bloated Lips,0.5,,+1%,+1%
367,Hexed Mouth,0.0,,+1%,
368,Distended Gills,0.5,,+2%,
369,Hexed Vent Chamber,0.0,,+1%,
370,Cursed Cavity,0.5,,,+1%
371,Hexed Gas Sac,0.5,+4%,,
372,Cursed Cavity,0.5,+4%,,
373,Additional Pouch,0.75,+3%,,+1%
374,Hexed Cavity,0.0,,+1%,
375,Cursed Lips,0.5,,,+1%
376,Additional Gas Sac,0.0,,+1%,
377,Hexed Gas Sac,0.5,+2%,,+1%
378,Bloated Cavity,0.5,,,+1%
379,Bloated Vent Chamber,0.5,,,+1%
380,Additional Lips,0.5,,,+1%
381,Hexed Cavity,0.5,,,+1%
382,Hexed Cyst,0.5,,,+1%
383,Bloated Cavity,0.0,,+1%,
384,Bloated Lips,0.0,,+1%,
385,Bloated Pouch,0.0,,+1%,
386,Additional Lips,0.5,,+1%,+1%
387,Distended Beak,0.5,,,+1%
388,Distended Vent Chamber,0.5,,,+1%
389,Cursed Gills,0.5,,,+1%
390,Bloated Gills,0.0,,+1%,
391,Distended Cavity,0.5,,,+1%
392,Hexed Cavity,0.5,,,+1%
393,Distended Vent Chamber,0.0,,+1%,
394,Bloated Cavity,0.5,+4%,+1%,
395,Distended Mouth,0.0,,+1%,
396,Bloated Crevice,0.0,,+1%,
397,Distended Gas Sac,0.5,,+1%,+1%
398,Bloated Beak,0.0,,+1%,
399,Additional Crevice,0.5,,+1%,+1%
400,Additional Mouth,0.0,+2%,+1%,
401,Additional Mouth,0.0,,+1%,
402,Distended Cavity,0.5,,,+1%
403,Bloated Pouch,0.5,,,+1%
404,Bloated Pouch,0.0,,+1%,
405,Additional Pouch,0.25,+3%,,
406,Additional Lips,0.0,,+1%,
407,Additional Cavity,0.5,+4%,,
408,Hexed Cyst,0.0,,+1%,
409,Distended Gills,0.5,+4%,+1%,
410,Cursed Mouth,0.5,,+1%,+1%
411,Additional Vent Chamber,0.5,,,+1%
412,Hexed Crevice,0.5,,,+1%
413,Distended Gills,0.0,,+1%,
414,Cursed Crevice,0.5,+4%,,
415,Bloated Pouch,0.0,,+1%,
416,Distended Crevice,0.75,+3%,,+1%
417,Distended Cyst,0.5,,,+1%
418,Hexed Pouch,0.5,+4%,,
419,Distended Beak,0.0,,+1%,
420,Additional Lips,0.5,+4%,+1%,
421,Bloated Vent Chamber,0.5,,,+1%
422,Bloated Gills,0.5,,+1%,+1%
423,Hexed Cyst,0.25,+3%,+1%,
424,Bloated Gas Sac,0.5,,,+1%
425,Additional Lips,0.0,,+1%,
426,Additional Gills,0.5,,,+1%
427,Cursed Vent Chamber,0.5,+4%,+1%,
428,Bloated Cavity,0.5,+2%,,+1%
429,Distended Pouch,0.0,+2%,,
430,Bloated Cavity,0.5,+4%,,
431,Hexed Pouch,0.0,,+1%,
432,Additional Beak,0.5,,,+1%
433,Additional Crevice,0.5,,,+1%
434,Hexed Gas Sac,0.5,,,+1%
435,Distended Lips,0.5,+4%,,
436,Distended Gills,0.0,+2%,,
437,Distended Crevice,0.5,+4%,,
438,Bloated Lips,0.25,+3%,,
439,Cursed Beak,0.0,,+1%,
440,Hexed Lips,0.5,,,+1%
441,Additional Cavity,0.0,,+1%,
442,Additional Vent Chamber,0.5,,+1%,+1%
443,Hexed Gills,0.0,+2%,,
444,Cursed Vent Chamber,0.0,,+1%,
445,Cursed Cavity,0.0,,+1%,
446,Additional Cavity,0.0,,+1%,
447,Additional Mouth,0.0,,+1%,
448,Bloated Cavity,0.5,,,+1%
449,Hexed Lips,0.0,,+1%,
450,Additional Pouch,0.0,,+1%,
451,Cursed Gills,0.5,,,+1%
452,Hexed Crevice,0.75,+3%,,+1%
453,Cursed Crevice,0.5,,,+1%
454,Hexed Pouch,0.0,,+1%,
455,Bloated Mouth,0.5,+4%,,
456,Additional Gas Sac,0.5,+4%,,
457,Additional Lips,0.5,,,+1%
458,Distended Lips,0.5,+4%,+1%,
459,Cursed Cavity,0.5,,,+1%
460,Hexed Beak,0.5,,,+1%
461,Bloated Beak,0.25,+3%,,
462,Hexed Vent Chamber,0.0,,+1%,
463,Cursed Crevice,0.0,+2%,,
464,Bloated Vent Chamber,0.0,+2%,,
465,Cursed Gills,0.0,+2%,,
466,Hexed Beak,0.25,+3%,+1%,
467,Cursed Gas Sac,0.0,,+1%,
468,Bloated Vent Chamber,0.0,+2%,,
469,Distended Gas Sac,0.0,+2%,,
470,Cursed Beak,0.5,+2%,,+1%
471,Distended Lips,0.5,,+1%,+1%
472,Bloated Cyst,0.5,+4%,,
473,Bloated Cyst,0.0,,+1%,
474,Distended Mouth,0.0,,+1%,
475,Distended Cavity,0.0,,+1%,
476,Bloated Lips,0.0,,+1%,
477,Cursed Crevice,1.0,+4%,,+1%
478,Cursed Beak,0.0,,+1%,
479,Additional Cavity,0.5,,,+1%
480,Hexed Crevice,0.0,+2%,,
481,Distended Gas Sac,0.0,+2%,,
482,Distended Gills,0.0,,+1%,
483,Additional Vent Chamber,0.0,,+1%,
484,Bloated Vent Chamber,0.5,,,+1%
485,Distended Lips,0.5,+4%,,
486,Distended Gas Sac,0.0,,+1%,
487,Hexed Gas Sac,0.0,+2%,,
488,Bloated Crevice,0.0,,+1%,
489,Cursed Cyst,0.0,+2%,+1%,
490,Distended Beak,0.5,+4%,,
491,Cursed Mouth,0.5,,,+1%
492,Hexed Mouth,0.0,+2%,+1%,
493,Bloated Lips,0.0,,+1%,
494,Distended Cavity,0.0,,+1%,
495,Distended Crevice,0.25,+3%,,
496,Bloated Mouth,0.5,,,+1%
497,Cursed Cyst,0.5,,+2%,
498,Cursed Cavity,0.5,,,+1%
499,Cursed Beak,0.0,,+1%,
500,Bloated Pouch,0.5,+4%,,
501,Bloated Vent Chamber,0.0,,+1%,
502,Bloated Pouch,0.25,+3%,,
503,Distended Mouth,0.5,,,+1%
504,Distended Gas Sac,0.5,,,+1%
505,Additional Gills,0.0,+2%,,
506,Cursed Lips,0.25,+3%,,
507,Additional Cavity,0.5,,+1%,+1%
508,Hexed Gills,0.0,,+1%,
509,Bloated Gas Sac,0.0,,+1%,
510,Cursed Gas Sac,0.0,+2%,+1%,
511,Cursed Lips,0.0,+2%,,
512,Distended Vent Chamber,0.5,,,+1%
513,Bloated Pouch,0.25,+3%,,
514,Hexed Lips,0.5,,,+1%
515,Cursed Cyst,0.0,+2%,,
516,Bloated Mouth,0.0,+2%,,
517,Additional Lips,0.0,+2%,,
518,Hexed Beak,0.5,,,+1%
519,Distended Cavity,0.0,+2%,,
520,Distended Vent Chamber,0.5,,,+1%
521,Additional Beak,0.5,,,+1%
522,Distended Gas Sac,0.0,+2%,,
523,Additional Beak,0.25,+3%,+1%,
524,Additional Vent Chamber,0.5,,,+1%
525,Hexed Crevice,0.5,,,+1%
526,Cursed Pouch,0.0,+2%,,
527,Cursed Mouth,0.5,+4%,,
528,Hexed Lips,0.5,,,+1%
529,Distended Vent Chamber,0.5,,,+1%
530,Bloated Beak,0.5,+4%,,
531,Additional Cavity,1.0,,+2%,+1%
532,Additional Gills,0.0,,+1%,
533,Cursed Beak,0.0,,+1%,
534,Cursed Crevice,0.5,,,+1%
535,Bloated Mouth,0.25,+3%,,
536,Cursed Pouch,0.25,+3%,,
537,Hexed Crevice,0.0,,+1%,
538,Distended Cyst,0.0,+2%,+1%,
539,Additional Pouch,0.5,,,+1%
540,Hexed Gills,0.5,,,+1%
541,Additional Gas Sac,0.0,,+1%,
542,Hexed Cavity,0.0,,+1%,
543,Additional Beak,0.0,+2%,+1%,
544,Hexed Crevice,0.5,,,+1%
545,Bloated Pouch,0.5,,,+1%
546,Bloated Vent Chamber,0.0,,+1%,
547,Additional Beak,0.5,,,+1%
548,Hexed Beak,0.5,,,+1%
549,Bloated Mouth,0.5,,,+1%
550,Hexed Cavity,0.0,,+1%,
551,Additional Crevice,0.0,,+1%,
552,Distended Pouch,0.5,,,+1%
553,Bloated Pouch,0.0,+2%,+1%,
554,Distended Lips,0.0,,+1%,
555,Additional Vent Chamber,0.0,,+1%,
556,Cursed Vent Chamber,0.0,+2%,,
557,Cursed Crevice,0.5,,,+1%
558,Distended Gas Sac,0.25,+3%,,
559,Additional Gas Sac,1.0,+4%,+2%,
560,Bloated Vent Chamber,0.5,+2%,,+1%
561,Bloated Crevice,0.0,+2%,+1%,
562,Bloated Mouth,0.5,,,+1%
563,Additional Gas Sac,0.5,+2%,,+1%
564,Hexed Lips,0.25,+3%,,
565,Cursed Cavity,0.0,,+1%,
566,Cursed Cyst,0.5,,,+1%
567,Hexed Vent Chamber,0.75,+3%,,+1%
568,Bloated Cyst,0.0,,+1%,
569,Distended Cyst,0.5,,+1%,+1%
570,Distended Pouch,0.5,,,+1%
571,Bloated Pouch,0.5,,,+1%
572,Additional Pouch,0.5,+4%,,
573,Cursed Cavity,0.5,,,+1%
574,Bloated Vent Chamber,0.5,,,+1%
575,Distended Cavity,0.0,,+1%,
576,Distended Pouch,0.5,,+1%,+1%
577,Bloated Pouch,0.5,,,+1%
578,Distended Mouth,0.5,,,+1%
579,Hexed Mouth,0.25,+3%,,
580,Cursed Vent Chamber,0.0,,+1%,
581,Bloated Cavity,0.25,+3%,,
582,Distended Lips,0.0,,+1%,
583,Cursed Lips,0.5,+4%,,
584,Cursed Mouth,0.5,,,+1%
585,Cursed Mouth,0.5,,,+1%
586,Hexed Lips,0.5,,,+1%
587,Cursed Lips,0.0,+2%,,
588,Cursed Cyst,0.5,+4%,,
589,Cursed Gas Sac,0.5,,,+1%
590,Bloated Cyst,0.0,+2%,,
591,Hexed Pouch,0.0,+2%,,
592,Hexed Beak,0.25,+3%,,
593,Bloated Crevice,0.0,,+1%,
594,Hexed Gas Sac,0.0,+2%,,
595,Cursed Beak,0.0,,+1%,
596,Bloated Pouch,0.0,+2%,,
597,Hexed Pouch,0.0,+2%,,
598,Bloated Crevice,0.0,,+1%,
599,Bloated Crevice,0.0,,+1%,
600,Cursed Pouch,0.0,,+1%,
601,Cursed Crevice,0.5,,,+1%
602,Distended Gills,0.5,+2%,,+1%
603,Bloated Vent Chamber,0.0,,+1%,
604,Distended Gas Sac,0.5,+4%,,
605,Hexed Gills,0.0,+2%,,
606,Bloated Gills,0.5,,,+1%
607,Bloated Crevice,0.5,+2%,,+1%
608,Distended Lips,0.5,,,+1%
609,Cursed Cyst,0.0,+2%,,
610,Hexed Lips,0.0,,+1%,
611,Cursed Mouth,0.5,,,+1%
612,Bloated Crevice,0.0,+2%,,
613,Cursed Crevice,0.5,,,+1%
614,Distended Pouch,0.5,,,+1%
615,Cursed Pouch,0.25,+3%,,
616,Hexed Pouch,0.5,+2%,,+1%
617,Bloated Mouth,0.0,+2%,,
618,Cursed Cyst,0.25,+3%,,
619,Additional Crevice,0.75,+3%,,+1%
620,Hexed Cavity,0.5,,+1%,+1%
621,Distended Beak,0.0,+2%,+1%,
622,Hexed Cavity,0.25,+3%,,
623,Distended Mouth,0.5,,,+1%
624,Hexed Gas Sac,0.5,,,+1%
625,Distended Cavity,0.75,+3%,,+1%
626,Cursed Beak,0.5,,+1%,+1%
627,Distended Cavity,0.0,,+1%,
628,Additional Cavity,0.0,,+1%,
629,Bloated Pouch,0.0,+2%,,
630,Bloated Lips,0.5,,,+1%
631,Bloated Crevice,0.5,+4%,,
632,Cursed Cavity,0.5,,,+1%
633,Additional Crevice,0.5,,,+1%
634,Cursed Crevice,0.0,,+1%,
635,Additional Cavity,0.5,+4%,+1%,
636,Cursed Cyst,0.5,+2%,,+1%
637,Additional Gills,0.25,+3%,,
638,Additional Crevice,0.25,+3%,,
639,Bloated Gills,0.0,,+1%,
640,Distended Mouth,0.5,,,+1%
641,Bloated Crevice,0.5,,,+1%
642,Hexed Crevice,0.0,,+1%,
643,Hexed Beak,0.0,,+1%,
644,Cursed Lips,0.5,,,+1%
645,Hexed Lips,0.0,+2%,,
646,Hexed Vent Chamber,0.5,+4%,,
647,Bloated Beak,0.0,,+1%,
648,Distended Cavity,0.5,,,+1%
649,Cursed Cavity,0.0,,+1%,
650,Distended Gills,0.5,,,+1%
651,Bloated Crevice,0.5,,,+1%
652,Bloated Gills,0.5,,,+1%
653,Distended Lips,0.5,+4%,,
