Seed	Name	Perfection	Ship_Armour_Shield_Strength
396	Oozing Crust	0.0	+7%
397	Scabby Scales	0.0	+7%
398	Oozing Carapace	0.0	+7%
399	Blotchy Crust	0.0	+7%
400	Blotchy Plating	1.0	+15%
401	Blotchy Plating	0.25	+9%
402	Scabby Rind	0.0	+7%
403	Oozing Skin	0.0	+7%
404	Oozing Skin	0.0	+7%
405	Blotchy Skin	0.125	+8%
406	Blotchy Shell	0.875	+14%
407	Blotchy Rind	0.125	+8%
408	Flaking Husk	0.125	+8%
409	Scabby Bark	0.75	+13%
410	Juvenile Plating	0.0	+7%
411	Blotchy Teeth	0.0	+7%
412	Flaking Crust	0.0	+7%
413	Scabby Bark	0.0	+7%
414	Juvenile Crust	0.625	+12%
415	Oozing Skin	0.25	+9%
416	Scabby Crust	0.0	+7%
417	Scabby Husk	0.0	+7%
418	Flaking Skin	0.0	+7%
419	Scabby Carapace	0.375	+10%
420	Blotchy Shell	0.125	+8%
421	Oozing Teeth	0.0	+7%
422	Oozing Bark	0.0	+7%
423	Flaking Husk	0.375	+10%
424	Oozing Scales	0.0	+7%
425	Blotchy Shell	0.5	+11%
426	Blotchy Bark	0.0	+7%
427	Juvenile Teeth	0.75	+13%
428	Oozing Rind	0.125	+8%
429	Scabby Skin	0.25	+9%
430	Oozing Rind	0.125	+8%
431	Flaking Skin	0.0	+7%
432	Blotchy Carapace	0.0	+7%
433	Blotchy Crust	0.125	+8%
434	Flaking Scales	0.0	+7%
435	Scabby Shell	0.25	+9%
436	Scabby Bark	0.25	+9%
437	Scabby Crust	0.125	+8%
438	Oozing Shell	0.125	+8%
439	Juvenile Carapace	0.0	+7%
440	Flaking Shell	0.0	+7%
441	Blotchy Rind	0.125	+8%
442	Blotchy Teeth	0.0	+7%
443	Flaking Bark	0.125	+8%
444	Juvenile Teeth	0.0	+7%
445	Juvenile Rind	0.125	+8%
446	Blotchy Rind	0.125	+8%
447	Blotchy Plating	0.25	+9%
448	Oozing Rind	0.0	+7%
449	Flaking Shell	1.0	+15%
450	Blotchy Skin	0.0	+7%
451	Juvenile Bark	0.0	+7%
452	Flaking Crust	0.125	+8%
453	Juvenile Crust	0.0	+7%
454	Flaking Skin	0.0	+7%
455	Oozing Plating	0.0	+7%
456	Blotchy Scales	0.5	+11%
457	Blotchy Shell	0.0	+7%
458	Scabby Shell	0.625	+12%
459	Juvenile Rind	0.0	+7%
460	Flaking Carapace	0.0	+7%
461	Oozing Carapace	0.25	+9%
462	Flaking Teeth	0.375	+10%
463	Juvenile Crust	0.125	+8%
464	Oozing Teeth	0.125	+8%
465	Juvenile Bark	0.125	+8%
466	Flaking Carapace	0.125	+8%
467	Juvenile Scales	0.0	+7%
468	Oozing Teeth	0.125	+8%
469	Scabby Scales	0.125	+8%
470	Juvenile Carapace	0.0	+7%
471	Scabby Shell	0.0	+7%
472	Oozing Husk	0.125	+8%
473	Oozing Husk	0.625	+12%
474	Scabby Plating	0.0	+7%
475	Scabby Rind	0.0	+7%
476	Oozing Shell	0.625	+12%
477	Juvenile Crust	0.0	+7%
478	Juvenile Carapace	0.75	+13%
479	Blotchy Rind	0.125	+8%
480	Flaking Crust	0.125	+8%
481	Scabby Scales	0.25	+9%
482	Scabby Bark	0.0	+7%
483	Blotchy Teeth	0.0	+7%
484	Oozing Teeth	0.0	+7%
485	Scabby Shell	0.0	+7%
486	Scabby Scales	0.0	+7%
487	Flaking Scales	0.0	+7%
488	Oozing Crust	0.75	+13%
489	Juvenile Husk	0.25	+9%
490	Scabby Carapace	0.125	+8%
491	Juvenile Plating	0.0	+7%
492	Flaking Plating	0.125	+8%
493	Oozing Shell	0.0	+7%
494	Scabby Rind	0.5	+11%
495	Scabby Crust	0.25	+9%
496	Oozing Plating	0.125	+8%
497	Juvenile Husk	0.0	+7%
498	Juvenile Rind	0.125	+8%
499	Juvenile Carapace	0.0	+7%
500	Oozing Skin	0.625	+12%
501	Oozing Teeth	0.125	+8%
502	Oozing Skin	0.125	+8%
503	Scabby Plating	0.125	+8%
504	Scabby Scales	0.0	+7%
505	Blotchy Bark	0.125	+8%
506	Juvenile Shell	0.625	+12%
507	Blotchy Rind	0.0	+7%
508	Flaking Bark	0.125	+8%
509	Oozing Scales	0.0	+7%
510	Juvenile Scales	0.75	+13%
511	Juvenile Shell	0.875	+14%
512	Scabby Teeth	0.0	+7%
513	Oozing Skin	0.375	+10%
514	Flaking Shell	0.0	+7%
515	Juvenile Husk	0.125	+8%
516	Oozing Plating	0.125	+8%
517	Blotchy Shell	0.0	+7%
518	Flaking Carapace	0.0	+7%
519	Scabby Rind	0.875	+14%
520	Scabby Teeth	0.0	+7%
521	Blotchy Carapace	0.0	+7%
522	Scabby Scales	0.625	+12%
523	Blotchy Carapace	0.5	+11%
524	Blotchy Teeth	0.125	+8%
525	Flaking Crust	0.0	+7%
526	Juvenile Skin	0.375	+10%
527	Juvenile Plating	0.0	+7%
528	Flaking Shell	0.0	+7%
529	Scabby Teeth	0.0	+7%
530	Oozing Carapace	0.25	+9%
531	Blotchy Rind	0.0	+7%
532	Blotchy Bark	0.0	+7%
533	Juvenile Carapace	0.375	+10%
534	Juvenile Crust	0.0	+7%
535	Oozing Plating	0.0	+7%
536	Juvenile Skin	0.125	+8%
537	Flaking Crust	0.0	+7%
538	Scabby Husk	0.125	+8%
539	Blotchy Skin	0.125	+8%
540	Flaking Bark	0.0	+7%
541	Blotchy Scales	0.625	+12%
542	Flaking Rind	0.0	+7%
543	Blotchy Carapace	0.375	+10%
544	Flaking Crust	0.0	+7%
545	Oozing Skin	0.0	+7%
546	Oozing Teeth	0.0	+7%
547	Blotchy Carapace	0.0	+7%
548	Flaking Carapace	0.0	+7%
549	Oozing Plating	0.125	+8%
550	Flaking Rind	0.0	+7%
551	Blotchy Crust	0.0	+7%
552	Scabby Skin	0.0	+7%
553	Oozing Skin	0.5	+11%
554	Scabby Shell	0.125	+8%
555	Blotchy Teeth	0.375	+10%
556	Juvenile Teeth	0.125	+8%
557	Juvenile Crust	0.0	+7%
558	Scabby Scales	0.875	+14%
559	Blotchy Scales	0.25	+9%
560	Oozing Teeth	0.0	+7%
561	Oozing Crust	0.5	+11%
562	Oozing Plating	0.125	+8%
563	Blotchy Scales	0.0	+7%
564	Flaking Shell	0.0	+7%
565	Juvenile Rind	0.0	+7%
566	Juvenile Husk	0.125	+8%
567	Flaking Teeth	0.0	+7%
568	Oozing Husk	0.0	+7%
569	Scabby Husk	0.0	+7%
570	Scabby Skin	0.0	+7%
571	Oozing Skin	0.0	+7%
572	Blotchy Skin	0.0	+7%
573	Juvenile Rind	0.125	+8%
574	Oozing Teeth	0.0	+7%
575	Scabby Rind	0.0	+7%
576	Scabby Skin	0.0	+7%
577	Oozing Skin	0.0	+7%
578	Scabby Plating	0.125	+8%
579	Flaking Plating	0.125	+8%
580	Juvenile Teeth	0.0	+7%
581	Oozing Rind	0.125	+8%
582	Scabby Shell	0.125	+8%
583	Juvenile Shell	0.125	+8%
584	Juvenile Plating	0.0	+7%
585	Juvenile Plating	0.125	+8%
586	Flaking Shell	0.0	+7%
587	Juvenile Shell	0.375	+10%
588	Juvenile Husk	0.0	+7%
589	Juvenile Scales	0.125	+8%
590	Oozing Husk	0.375	+10%
591	Flaking Skin	0.75	+13%
592	Flaking Carapace	0.0	+7%
593	Oozing Crust	0.0	+7%
594	Flaking Scales	0.375	+10%
595	Juvenile Carapace	0.75	+13%
596	Oozing Skin	0.125	+8%
597	Flaking Skin	0.125	+8%
598	Oozing Crust	0.125	+8%
599	Oozing Crust	0.125	+8%
600	Juvenile Skin	0.0	+7%
601	Juvenile Crust	0.125	+8%
602	Scabby Bark	0.125	+8%
603	Oozing Teeth	0.0	+7%
604	Scabby Scales	0.0	+7%
605	Flaking Bark	0.0	+7%
606	Oozing Bark	0.0	+7%
607	Oozing Crust	0.125	+8%
608	Scabby Shell	0.0	+7%
609	Juvenile Husk	0.125	+8%
610	Flaking Shell	0.0	+7%
611	Juvenile Plating	0.0	+7%
612	Oozing Crust	0.125	+8%
613	Juvenile Crust	0.0	+7%
614	Scabby Skin	0.0	+7%
615	Juvenile Skin	0.125	+8%
616	Flaking Skin	0.0	+7%
617	Oozing Plating	0.0	+7%
618	Juvenile Husk	0.0	+7%
619	Blotchy Crust	0.0	+7%
620	Flaking Rind	0.0	+7%
621	Scabby Carapace	0.25	+9%
622	Flaking Rind	0.0	+7%
623	Scabby Plating	0.125	+8%
624	Flaking Scales	0.0	+7%
625	Scabby Rind	0.125	+8%
626	Juvenile Carapace	0.0	+7%
627	Scabby Rind	0.875	+14%
628	Blotchy Rind	0.0	+7%
629	Oozing Skin	0.0	+7%
630	Oozing Shell	0.0	+7%
631	Oozing Crust	0.125	+8%
632	Juvenile Rind	0.0	+7%
633	Blotchy Crust	0.0	+7%
634	Juvenile Crust	0.0	+7%
635	Blotchy Rind	0.625	+12%
636	Juvenile Husk	0.0	+7%
637	Blotchy Bark	0.0	+7%
638	Blotchy Crust	0.0	+7%
639	Oozing Bark	0.0	+7%
640	Scabby Plating	0.0	+7%
641	Oozing Crust	0.0	+7%
642	Flaking Crust	0.0	+7%
643	Flaking Carapace	0.75	+13%
644	Juvenile Shell	0.0	+7%
645	Flaking Shell	0.125	+8%
646	Flaking Teeth	0.5	+11%
647	Oozing Carapace	0.0	+7%
648	Scabby Rind	0.0	+7%
649	Juvenile Rind	0.0	+7%
650	Scabby Bark	0.0	+7%
651	Oozing Crust	0.0	+7%
652	Oozing Bark	0.0	+7%
653	Scabby Shell	0.375	+10%
654	Oozing Scales	0.125	+8%
655	Oozing Skin	0.0	+7%
656	Flaking Carapace	0.0	+7%
657	Flaking Teeth	0.0	+7%
658	Juvenile Bark	0.0	+7%
659	Blotchy Crust	0.0	+7%
660	Blotchy Husk	0.25	+9%
661	Oozing Rind	0.25	+9%
662	Juvenile Rind	0.0	+7%
663	Scabby Teeth	0.0	+7%
664	Oozing Shell	0.0	+7%
665	Flaking Carapace	0.0	+7%
666	Blotchy Crust	0.0	+7%
667	Oozing Teeth	0.0	+7%
668	Flaking Carapace	0.125	+8%
669	Oozing Scales	0.125	+8%
670	Flaking Scales	0.0	+7%
671	Blotchy Teeth	0.0	+7%
672	Scabby Carapace	0.0	+7%
673	Scabby Bark	0.25	+9%
674	Oozing Teeth	0.0	+7%
675	Blotchy Rind	0.0	+7%
676	Flaking Crust	0.125	+8%
677	Juvenile Skin	0.0	+7%
678	Oozing Carapace	0.0	+7%
679	Blotchy Carapace	0.0	+7%
680	Juvenile Shell	0.625	+12%
681	Blotchy Scales	0.125	+8%
682	Oozing Crust	0.0	+7%
683	Flaking Bark	0.0	+7%
684	Juvenile Plating	0.0	+7%
685	Blotchy Scales	0.125	+8%
686	Scabby Rind	0.125	+8%
687	Scabby Shell	0.25	+9%
688	Scabby Shell	0.75	+13%
689	Juvenile Scales	0.0	+7%
690	Flaking Teeth	0.125	+8%
691	Flaking Shell	0.0	+7%
692	Blotchy Bark	0.125	+8%
693	Juvenile Crust	0.125	+8%
694	Blotchy Skin	0.25	+9%
695	Blotchy Bark	0.0	+7%
696	Juvenile Carapace	0.125	+8%
697	Scabby Shell	0.0	+7%
698	Scabby Rind	0.375	+10%
699	Juvenile Scales	0.125	+8%
700	Blotchy Husk	0.5	+11%
701	Flaking Bark	0.5	+11%
702	Flaking Carapace	0.0	+7%
703	Juvenile Shell	0.0	+7%
704	Oozing Plating	0.0	+7%
705	Blotchy Rind	0.125	+8%
706	Scabby Teeth	0.0	+7%
707	Flaking Teeth	0.125	+8%
708	Flaking Husk	0.875	+14%
709	Scabby Teeth	0.625	+12%
710	Scabby Crust	0.625	+12%
711	Blotchy Crust	0.0	+7%
712	Blotchy Skin	0.0	+7%
713	Juvenile Husk	0.125	+8%
714	Oozing Husk	0.0	+7%
715	Flaking Plating	0.125	+8%
716	Blotchy Teeth	0.0	+7%
717	Flaking Crust	0.125	+8%
718	Flaking Crust	0.0	+7%
719	Oozing Carapace	0.0	+7%
720	Juvenile Crust	0.0	+7%
721	Flaking Shell	0.0	+7%
722	Flaking Shell	0.0	+7%
723	Oozing Rind	0.0	+7%
724	Blotchy Scales	0.0	+7%
725	Juvenile Carapace	0.0	+7%
726	Oozing Teeth	0.0	+7%
727	Oozing Husk	0.125	+8%
728	Juvenile Rind	1.0	+15%
729	Flaking Teeth	0.0	+7%
730	Blotchy Husk	0.375	+10%
731	Oozing Rind	0.0	+7%
732	Flaking Plating	0.0	+7%
733	Blotchy Skin	0.125	+8%
734	Flaking Teeth	0.125	+8%
735	Juvenile Shell	0.125	+8%
736	Flaking Plating	0.25	+9%
737	Oozing Husk	0.0	+7%
738	Oozing Husk	0.125	+8%
739	Blotchy Plating	0.25	+9%
740	Scabby Plating	0.0	+7%
741	Blotchy Teeth	0.0	+7%
742	Scabby Carapace	0.0	+7%
743	Oozing Bark	0.625	+12%
744	Scabby Crust	0.0	+7%
745	Blotchy Shell	0.125	+8%
746	Juvenile Carapace	0.0	+7%
747	Flaking Teeth	0.375	+10%
748	Flaking Rind	0.125	+8%
749	Blotchy Scales	0.0	+7%
