Seed	Name	Perfection	Ship_Weapons_Guns_Damage	Ship_Weapons_Guns_Rate	Ship_Weapons_Guns_HeatTime
98	Sweet-Smelling Lips	0.5	+6%	+2%	+3%
99	Expansive Cyst	0.333		+2%	+3%
100	Expansive Gills	0.667	+7%	+2%	+3%
101	Intumescent Vent Chamber	0.0	+5%	+2%	
102	Capacious Cavity	0.667	+7%		+3%
103	Sweet-Smelling Pouch	0.333	+5%		+3%
104	Sweet-Smelling Gills	0.333		+2%	+3%
105	Sweet-Smelling Cavity	0.333		+2%	+3%
106	Sweet-Smelling Cavity	0.333		+2%	+3%
107	Sweet-Smelling Beak	0.167	+6%	+2%	
108	Intumescent Beak	0.0	+5%	+2%	
109	Sweet-Smelling Pouch	0.333	+5%	+2%	+3%
110	Capacious Gills	0.333	+5%	+2%	+3%
111	Swelling Mouth	0.5	+6%	+2%	+3%
112	Intumescent Cavity	0.5	+6%		+3%
113	Expansive Crevice	0.5	+6%		+3%
114	Swelling Gills	0.333		+2%	+3%
115	Intumescent Gills	0.667		+3%	+3%
116	Intumescent Lips	0.333		+2%	+3%
117	Expansive Gills	0.333	+5%		+3%
118	Intumescent Lips	0.667		+3%	+3%
119	Sweet-Smelling Crevice	0.667		+3%	+3%
120	Intumescent Gas Sac	0.333		+2%	+3%
121	Intumescent Lips	0.333	+5%	+2%	+3%
122	Intumescent Crevice	0.0	+5%	+2%	
123	Sweet-Smelling Lips	0.333	+5%	+2%	+3%
124	Swelling Crevice	0.0	+5%	+2%	
125	Capacious Cyst	0.667	+7%		+3%
126	Swelling Mouth	0.5	+6%	+3%	
127	Intumescent Pouch	0.5	+6%		+3%
128	Sweet-Smelling Cyst	0.0	+5%	+2%	
129	Expansive Cyst	0.333	+5%	+2%	+3%
130	Expansive Lips	0.667		+3%	+3%
131	Sweet-Smelling Cavity	0.333	+5%	+2%	+3%
132	Sweet-Smelling Lips	0.5	+6%		+3%
133	Swelling Lips	0.333	+5%		+3%
134	Intumescent Vent Chamber	0.0	+5%	+2%	
135	Capacious Cyst	0.333	+5%		+3%
136	Intumescent Gills	0.667	+5%	+3%	+3%
137	Sweet-Smelling Cyst	0.333	+5%		+3%
138	Intumescent Gas Sac	0.667		+3%	+3%
139	Sweet-Smelling Vent Chamber	0.333	+5%	+3%	
140	Intumescent Mouth	0.0	+5%	+2%	
141	Swelling Beak	0.333	+5%		+3%
142	Intumescent Mouth	0.5	+6%		+3%
143	Expansive Gills	0.5	+6%		+3%
144	Sweet-Smelling Cyst	0.333		+2%	+3%
145	Expansive Pouch	0.333		+2%	+3%
146	Capacious Gas Sac	0.333		+2%	+3%
147	Sweet-Smelling Crevice	0.333	+5%		+3%
148	Expansive Cavity	0.333		+2%	+3%
149	Swelling Vent Chamber	0.333		+2%	+3%
150	Expansive Gas Sac	0.333	+5%		+3%
151	Swelling Vent Chamber	0.0	+5%	+2%	
152	Swelling Cavity	0.333		+2%	+3%
153	Expansive Beak	0.333		+2%	+3%
154	Expansive Lips	0.333		+2%	+3%
155	Capacious Lips	0.333	+5%		+3%
156	Swelling Crevice	0.167	+6%	+2%	
157	Sweet-Smelling Gas Sac	0.333	+5%	+2%	+3%
158	Swelling Beak	0.167	+6%	+2%	
159	Sweet-Smelling Cavity	0.333	+5%		+3%
160	Swelling Cavity	0.0	+5%	+2%	
161	Swelling Crevice	0.333	+5%	+2%	+3%
162	Swelling Gills	0.333		+2%	+3%
163	Intumescent Gas Sac	0.333	+5%		+3%
164	Expansive Cavity	0.333	+5%	+2%	+3%
165	Sweet-Smelling Crevice	0.333		+2%	+3%
166	Sweet-Smelling Gills	0.333	+5%	+2%	+3%
167	Intumescent Beak	0.333		+2%	+3%
168	Intumescent Mouth	0.333	+5%		+3%
169	Expansive Cyst	0.5	+6%		+3%
170	Capacious Pouch	0.5	+6%	+2%	+3%
171	Capacious Mouth	0.333	+5%		+3%
172	Swelling Pouch	0.5	+6%		+3%
173	Intumescent Cyst	0.0	+5%	+2%	
174	Swelling Lips	0.667	+7%	+2%	+3%
175	Sweet-Smelling Gills	0.0	+5%	+2%	
176	Expansive Mouth	0.667		+3%	+3%
177	Intumescent Lips	0.333	+5%		+3%
178	Capacious Mouth	0.333	+5%	+2%	+3%
179	Sweet-Smelling Cyst	0.333		+2%	+3%
180	Expansive Pouch	0.333	+5%		+3%
181	Capacious Cyst	0.5	+6%	+2%	+3%
182	Capacious Crevice	0.5	+6%	+2%	+3%
183	Sweet-Smelling Vent Chamber	0.333	+5%	+2%	+3%
184	Expansive Crevice	0.0	+5%	+2%	
185	Expansive Lips	0.333	+5%	+3%	
186	Swelling Vent Chamber	0.667		+3%	+3%
187	Expansive Mouth	0.5	+6%	+2%	+3%
188	Capacious Crevice	0.333	+5%	+2%	+3%
189	Intumescent Pouch	0.667	+7%	+2%	+3%
190	Capacious Pouch	0.333	+5%	+2%	+3%
191	Capacious Gas Sac	0.333		+2%	+3%
192	Capacious Beak	0.667	+7%	+2%	+3%
193	Swelling Crevice	0.833	+6%	+3%	+3%
194	Expansive Beak	0.333		+2%	+3%
195	Intumescent Mouth	0.667		+3%	+3%
196	Sweet-Smelling Mouth	0.333		+2%	+3%
197	Capacious Lips	0.333		+2%	+3%
198	Capacious Cavity	0.0	+5%	+2%	
199	Expansive Pouch	0.333	+5%	+2%	+3%
200	Capacious Gas Sac	0.0	+5%	+2%	
201	Capacious Lips	0.0	+5%	+2%	
202	Sweet-Smelling Lips	0.333	+5%		+3%
203	Capacious Pouch	0.5	+6%	+3%	
204	Capacious Crevice	0.333		+2%	+3%
205	Intumescent Cyst	0.667		+3%	+3%
206	Sweet-Smelling Pouch	0.667	+7%		+3%
207	Swelling Cavity	0.333	+5%		+3%
208	Capacious Lips	0.667	+5%	+3%	+3%
209	Sweet-Smelling Cyst	0.667	+5%	+3%	+3%
210	Sweet-Smelling Gas Sac	0.5	+6%		+3%
211	Sweet-Smelling Crevice	0.333		+2%	+3%
212	Intumescent Cavity	0.333		+2%	+3%
213	Expansive Pouch	0.0	+5%	+2%	
214	Capacious Gas Sac	0.333	+5%		+3%
215	Expansive Cyst	0.333	+5%		+3%
216	Swelling Beak	0.333		+2%	+3%
217	Capacious Mouth	0.0	+5%	+2%	
218	Intumescent Crevice	0.333		+2%	+3%
219	Capacious Pouch	0.667	+7%	+2%	+3%
220	Sweet-Smelling Vent Chamber	0.333		+2%	+3%
221	Expansive Vent Chamber	0.667	+7%		+3%
222	Sweet-Smelling Mouth	0.333	+5%	+2%	+3%
223	Swelling Mouth	0.333		+2%	+3%
224	Expansive Gills	0.333		+2%	+3%
225	Intumescent Pouch	0.667	+7%		+3%
226	Capacious Gills	0.333	+5%	+2%	+3%
227	Intumescent Vent Chamber	1.0	+7%	+3%	+3%
228	Intumescent Beak	0.333	+5%	+2%	+3%
229	Capacious Lips	0.333		+2%	+3%
230	Sweet-Smelling Vent Chamber	0.333		+2%	+3%
231	Sweet-Smelling Gas Sac	0.333		+2%	+3%
232	Intumescent Cavity	0.167	+6%	+2%	
233	Expansive Vent Chamber	0.0	+5%	+2%	
234	Swelling Gills	0.333	+5%	+2%	+3%
235	Intumescent Cavity	0.0	+5%	+2%	
236	Swelling Mouth	0.333		+2%	+3%
237	Sweet-Smelling Pouch	0.333		+2%	+3%
238	Sweet-Smelling Crevice	0.667	+7%	+2%	+3%
239	Swelling Beak	0.333		+2%	+3%
240	Sweet-Smelling Beak	0.333		+2%	+3%
241	Capacious Cavity	0.0	+5%	+2%	
242	Sweet-Smelling Lips	0.333		+2%	+3%
243	Swelling Lips	0.333		+2%	+3%
244	Expansive Beak	0.333		+2%	+3%
245	Swelling Lips	0.5	+6%		+3%
246	Expansive Mouth	0.5	+6%		+3%
247	Capacious Beak	0.5	+6%	+2%	+3%
248	Intumescent Cavity	0.333	+5%	+2%	+3%
249	Sweet-Smelling Gills	0.667	+7%		+3%
250	Intumescent Gills	0.333	+5%	+2%	+3%
251	Capacious Cavity	0.667	+7%		+3%
252	Swelling Vent Chamber	0.333		+2%	+3%
253	Expansive Pouch	0.333	+5%	+2%	+3%
254	Sweet-Smelling Mouth	0.0	+5%	+2%	
255	Swelling Beak	0.333	+5%	+2%	+3%
256	Intumescent Pouch	0.333	+5%	+2%	+3%
257	Intumescent Beak	0.333		+2%	+3%
258	Capacious Gills	0.667	+7%		+3%
259	Sweet-Smelling Gills	0.333	+5%	+2%	+3%
260	Sweet-Smelling Gills	0.333	+5%		+3%
261	Intumescent Gas Sac	0.667		+3%	+3%
262	Intumescent Cavity	0.333	+5%		+3%
263	Sweet-Smelling Vent Chamber	0.333	+5%	+2%	+3%
264	Intumescent Cavity	0.333	+5%		+3%
265	Swelling Cyst	0.333	+5%	+2%	+3%
266	Intumescent Gills	0.333	+5%	+2%	+3%
267	Expansive Gas Sac	0.333		+2%	+3%
268	Intumescent Cyst	0.167	+6%	+2%	
269	Swelling Vent Chamber	0.5	+6%	+2%	+3%
270	Sweet-Smelling Mouth	0.167	+6%	+2%	
271	Intumescent Crevice	0.167	+6%	+2%	
272	Sweet-Smelling Cyst	0.333		+2%	+3%
273	Sweet-Smelling Gas Sac	0.333	+5%	+2%	+3%
274	Sweet-Smelling Lips	0.333		+2%	+3%
275	Swelling Lips	0.0	+5%	+2%	
276	Swelling Pouch	0.5	+6%	+2%	+3%
277	Expansive Cyst	0.333	+5%		+3%
278	Swelling Gas Sac	0.333	+5%	+2%	+3%
279	Capacious Mouth	0.5	+6%		+3%
280	Expansive Cavity	0.333	+5%	+2%	+3%
281	Swelling Crevice	0.5	+6%	+2%	+3%
282	Intumescent Crevice	0.333	+5%	+2%	+3%
283	Intumescent Pouch	0.333	+7%	+2%	
284	Intumescent Crevice	0.0	+5%	+2%	
285	Sweet-Smelling Mouth	0.333	+5%		+3%
286	Intumescent Gills	0.333		+2%	+3%
287	Intumescent Lips	0.333		+2%	+3%
288	Intumescent Beak	0.333	+5%		+3%
289	Sweet-Smelling Beak	0.5	+6%		+3%
290	Expansive Vent Chamber	0.167	+6%	+2%	
291	Swelling Vent Chamber	0.333	+5%		+3%
292	Expansive Beak	1.0	+7%	+3%	+3%
293	Swelling Gills	0.333	+5%	+2%	+3%
294	Expansive Vent Chamber	0.333	+5%	+2%	+3%
295	Expansive Vent Chamber	0.5	+6%	+2%	+3%
296	Intumescent Cyst	0.667	+7%	+2%	+3%
297	Swelling Cavity	0.667	+5%	+3%	+3%
298	Expansive Beak	0.667	+7%		+3%
299	Swelling Mouth	0.0	+5%	+2%	
300	Capacious Mouth	0.333	+5%	+2%	+3%
301	Sweet-Smelling Gills	0.667	+7%	+2%	+3%
302	Capacious Pouch	0.667	+7%	+2%	+3%
303	Capacious Gas Sac	0.0	+5%	+2%	
304	Sweet-Smelling Mouth	0.667		+3%	+3%
305	Swelling Cyst	0.333		+2%	+3%
306	Swelling Pouch	0.5	+6%		+3%
307	Swelling Cyst	0.833	+6%	+3%	+3%
308	Sweet-Smelling Beak	0.333		+2%	+3%
309	Capacious Beak	0.333		+2%	+3%
310	Expansive Cavity	0.667	+7%		+3%
311	Expansive Crevice	0.0	+5%	+2%	
312	Capacious Crevice	0.333	+5%		+3%
313	Intumescent Gills	0.0	+5%	+2%	
314	Capacious Cavity	0.5	+6%		+3%
315	Swelling Crevice	0.333	+5%		+3%
316	Capacious Pouch	0.667	+7%	+2%	+3%
317	Intumescent Pouch	0.333	+5%	+2%	+3%
318	Expansive Cavity	0.5	+6%		+3%
319	Intumescent Lips	0.333	+5%	+2%	+3%
320	Expansive Vent Chamber	0.333		+2%	+3%
321	Intumescent Cavity	0.333	+5%	+2%	+3%
322	Expansive Beak	0.333	+5%		+3%
323	Swelling Crevice	0.333	+5%	+2%	+3%
324	Expansive Vent Chamber	0.667	+7%		+3%
325	Capacious Vent Chamber	0.333	+5%	+2%	+3%
326	Capacious Cyst	0.0	+5%	+2%	
327	Swelling Gas Sac	0.5	+6%	+2%	+3%
328	Sweet-Smelling Gills	0.0	+5%	+2%	
329	Sweet-Smelling Cyst	0.333		+2%	+3%
330	Capacious Cyst	0.333	+5%		+3%
331	Swelling Mouth	0.333		+2%	+3%
332	Sweet-Smelling Vent Chamber	0.167	+6%	+2%	
333	Sweet-Smelling Mouth	0.333	+5%	+3%	
334	Intumescent Cavity	0.333		+2%	+3%
335	Capacious Lips	0.333	+5%	+2%	+3%
336	Swelling Cavity	0.5	+6%		+3%
337	Capacious Beak	0.167	+6%	+2%	
338	Expansive Beak	0.333		+2%	+3%
339	Intumescent Vent Chamber	0.667	+7%		+3%
340	Swelling Gills	0.333	+5%	+2%	+3%
341	Expansive Beak	0.333		+2%	+3%
342	Swelling Crevice	0.5	+6%	+2%	+3%
343	Sweet-Smelling Gills	0.167	+6%	+2%	
344	Sweet-Smelling Gas Sac	1.0	+7%	+3%	+3%
345	Swelling Crevice	0.0	+5%	+2%	
346	Swelling Cyst	0.5	+6%	+2%	+3%
347	Sweet-Smelling Gills	0.333	+5%		+3%
348	Sweet-Smelling Beak	0.333	+5%	+2%	+3%
349	Intumescent Lips	0.833	+6%	+3%	+3%
350	Capacious Gas Sac	0.333	+5%	+2%	+3%
351	Capacious Vent Chamber	0.333		+2%	+3%
352	Sweet-Smelling Cyst	0.0	+5%	+2%	
353	Sweet-Smelling Gills	0.0	+5%	+2%	
354	Sweet-Smelling Crevice	0.333		+2%	+3%
355	Swelling Gas Sac	0.5	+6%	+2%	+3%
356	Swelling Mouth	0.333		+2%	+3%
357	Expansive Crevice	0.0	+5%	+2%	
358	Intumescent Vent Chamber	0.333		+2%	+3%
359	Intumescent Mouth	0.0	+5%	+2%	
360	Sweet-Smelling Pouch	0.333	+5%		+3%
361	Intumescent Vent Chamber	0.333	+5%	+2%	+3%
362	Swelling Crevice	0.333	+5%		+3%
363	Intumescent Gas Sac	0.333	+5%	+2%	+3%
364	Sweet-Smelling Gills	0.667	+7%	+2%	+3%
365	Swelling Pouch	0.167	+6%	+2%	
366	Intumescent Lips	0.333	+5%	+2%	+3%
367	Expansive Mouth	0.333	+7%	+2%	
368	Sweet-Smelling Gills	0.333	+5%	+3%	
369	Expansive Vent Chamber	0.0	+5%	+2%	
370	Capacious Cavity	0.833	+6%	+3%	+3%
371	Expansive Gas Sac	0.333	+7%	+2%	
372	Capacious Cavity	0.667	+7%		+3%
373	Swelling Pouch	0.333	+5%	+2%	+3%
374	Expansive Cavity	0.333		+2%	+3%
375	Capacious Lips	0.333		+2%	+3%
376	Swelling Gas Sac	0.0	+5%	+2%	
377	Expansive Gas Sac	0.333	+5%	+2%	+3%
378	Intumescent Cavity	0.333		+2%	+3%
379	Intumescent Vent Chamber	0.333		+2%	+3%
380	Swelling Lips	0.333	+5%		+3%
381	Expansive Cavity	0.333		+2%	+3%
382	Expansive Cyst	0.333		+2%	+3%
383	Intumescent Cavity	0.0	+5%	+2%	
384	Intumescent Lips	0.0	+5%	+2%	
385	Intumescent Pouch	0.0	+5%	+2%	
386	Swelling Lips	0.333	+5%	+2%	+3%
387	Sweet-Smelling Beak	0.333		+2%	+3%
388	Sweet-Smelling Vent Chamber	0.333		+2%	+3%
389	Capacious Gills	0.333		+2%	+3%
390	Intumescent Gills	0.0	+5%	+2%	
391	Sweet-Smelling Cavity	0.667	+7%		+3%
392	Expansive Cavity	0.333		+2%	+3%
393	Sweet-Smelling Vent Chamber	0.333		+2%	+3%
394	Intumescent Cavity	0.667	+7%	+2%	+3%
395	Sweet-Smelling Mouth	0.333		+2%	+3%
396	Intumescent Crevice	0.333		+2%	+3%
397	Sweet-Smelling Gas Sac	0.333	+5%	+2%	+3%
398	Intumescent Beak	0.333		+2%	+3%
399	Swelling Crevice	0.667	+5%	+3%	+3%
400	Swelling Mouth	0.333	+5%	+2%	+3%
401	Swelling Mouth	0.333	+5%	+2%	+3%
402	Sweet-Smelling Cavity	0.333		+2%	+3%
403	Intumescent Pouch	0.667		+3%	+3%
404	Intumescent Pouch	0.333		+2%	+3%
405	Swelling Pouch	0.333	+5%		+3%
406	Swelling Lips	0.0	+5%	+2%	
407	Swelling Cavity	0.5	+6%		+3%
408	Expansive Cyst	0.5	+6%	+3%	
409	Sweet-Smelling Gills	0.667	+7%	+2%	+3%
410	Capacious Mouth	0.667	+7%	+2%	+3%
411	Swelling Vent Chamber	0.5	+6%		+3%
412	Expansive Crevice	0.333		+2%	+3%
413	Sweet-Smelling Gills	0.333		+2%	+3%
414	Capacious Crevice	0.667	+7%	+2%	+3%
415	Intumescent Pouch	0.0	+5%	+2%	
416	Sweet-Smelling Crevice	0.833	+6%	+3%	+3%
417	Sweet-Smelling Cyst	0.333	+5%	+2%	+3%
418	Expansive Pouch	0.5	+6%		+3%
419	Sweet-Smelling Beak	0.167	+6%	+2%	
420	Swelling Lips	0.667	+7%	+2%	+3%
421	Intumescent Vent Chamber	0.667	+7%		+3%
422	Intumescent Gills	0.833	+6%	+3%	+3%
423	Expansive Cyst	0.333	+5%	+2%	+3%
424	Intumescent Gas Sac	0.333		+2%	+3%
425	Swelling Lips	0.5	+6%	+2%	+3%
426	Swelling Gills	0.667		+3%	+3%
427	Capacious Vent Chamber	0.5	+6%	+2%	+3%
428	Intumescent Cavity	0.333	+5%	+2%	+3%
429	Sweet-Smelling Pouch	0.0	+5%	+2%	
430	Intumescent Cavity	0.5	+6%		+3%
431	Expansive Pouch	0.333		+2%	+3%
432	Swelling Beak	0.333		+2%	+3%
433	Swelling Crevice	0.333	+5%		+3%
434	Expansive Gas Sac	0.5	+6%	+2%	+3%
435	Sweet-Smelling Lips	0.333	+7%	+2%	
436	Sweet-Smelling Gills	0.0	+5%	+2%	
437	Sweet-Smelling Crevice	0.167	+6%	+2%	
438	Intumescent Lips	0.5	+6%	+2%	+3%
439	Capacious Beak	0.333		+2%	+3%
440	Expansive Lips	0.333		+2%	+3%
441	Swelling Cavity	0.5	+6%	+2%	+3%
442	Swelling Vent Chamber	0.333	+5%	+2%	+3%
443	Expansive Gills	0.333	+5%		+3%
444	Capacious Vent Chamber	0.333		+2%	+3%
445	Capacious Cavity	0.167	+6%	+2%	
446	Swelling Cavity	0.0	+5%	+2%	
447	Swelling Mouth	0.0	+5%	+2%	
448	Intumescent Cavity	0.333	+5%		+3%
449	Expansive Lips	0.0	+5%	+2%	
450	Swelling Pouch	0.333		+2%	+3%
451	Capacious Gills	0.333		+2%	+3%
452	Expansive Crevice	0.333	+5%	+2%	+3%
453	Capacious Crevice	0.333		+2%	+3%
454	Expansive Pouch	0.333		+2%	+3%
455	Intumescent Mouth	0.5	+6%		+3%
456	Swelling Gas Sac	0.667	+7%	+2%	+3%
457	Swelling Lips	0.333	+5%		+3%
458	Sweet-Smelling Lips	0.667	+7%	+2%	+3%
459	Capacious Cavity	0.333	+5%		+3%
460	Expansive Beak	0.333		+2%	+3%
461	Intumescent Beak	0.167	+6%	+2%	
462	Expansive Vent Chamber	0.167	+6%	+2%	
463	Capacious Crevice	0.333	+5%		+3%
464	Intumescent Vent Chamber	0.333	+5%		+3%
465	Capacious Gills	0.0	+5%	+2%	
466	Expansive Beak	0.333	+5%	+2%	+3%
467	Capacious Gas Sac	0.667		+3%	+3%
468	Intumescent Vent Chamber	0.333	+5%		+3%
469	Sweet-Smelling Gas Sac	0.333	+5%		+3%
470	Capacious Beak	0.667	+5%	+3%	+3%
471	Sweet-Smelling Lips	0.333	+5%	+2%	+3%
472	Intumescent Cyst	0.5	+6%		+3%
473	Intumescent Cyst	0.0	+5%	+2%	
474	Sweet-Smelling Mouth	0.333		+2%	+3%
475	Sweet-Smelling Cavity	0.333	+5%	+2%	+3%
476	Intumescent Lips	0.0	+5%	+2%	
477	Capacious Crevice	0.5	+6%	+2%	+3%
478	Capacious Beak	0.167	+6%	+2%	
479	Swelling Cavity	0.333	+5%		+3%
480	Expansive Crevice	0.333	+5%		+3%
481	Sweet-Smelling Gas Sac	0.0	+5%	+2%	
482	Sweet-Smelling Gills	0.667		+3%	+3%
483	Swelling Vent Chamber	0.333		+2%	+3%
484	Intumescent Vent Chamber	0.333	+5%		+3%
485	Sweet-Smelling Lips	0.5	+6%	+2%	+3%
486	Sweet-Smelling Gas Sac	0.333		+2%	+3%
487	Expansive Gas Sac	0.333	+5%		+3%
488	Intumescent Crevice	0.167	+6%	+2%	
489	Capacious Cyst	0.333	+5%	+2%	+3%
490	Sweet-Smelling Beak	0.667	+7%		+3%
491	Capacious Mouth	0.667	+7%	+2%	+3%
492	Expansive Mouth	0.333	+5%	+2%	+3%
493	Intumescent Lips	0.5	+6%	+2%	+3%
494	Sweet-Smelling Cavity	0.0	+5%	+2%	
495	Sweet-Smelling Crevice	0.0	+5%	+2%	
496	Intumescent Mouth	0.333	+5%		+3%
497	Capacious Cyst	0.667		+3%	+3%
498	Capacious Cavity	0.333	+5%	+2%	+3%
499	Capacious Beak	0.667	+7%	+2%	+3%
500	Intumescent Pouch	0.167	+6%	+2%	
501	Intumescent Vent Chamber	0.5	+6%	+3%	
502	Intumescent Pouch	0.0	+5%	+2%	
503	Sweet-Smelling Mouth	0.5	+6%		+3%
504	Sweet-Smelling Gas Sac	0.333	+5%		+3%
505	Swelling Gills	0.0	+5%	+2%	
506	Capacious Lips	0.0	+5%	+2%	
507	Swelling Cavity	0.5	+6%	+2%	+3%
508	Expansive Gills	0.0	+5%	+2%	
509	Intumescent Gas Sac	0.333		+2%	+3%
510	Capacious Gas Sac	0.333	+5%	+2%	+3%
511	Capacious Lips	0.0	+5%	+2%	
512	Sweet-Smelling Vent Chamber	0.333		+2%	+3%
513	Intumescent Pouch	0.5	+6%	+2%	+3%
514	Expansive Lips	0.333		+2%	+3%
515	Capacious Cyst	0.333	+5%		+3%
516	Intumescent Mouth	0.333	+5%	+2%	+3%
517	Swelling Lips	0.333	+5%		+3%
518	Expansive Beak	0.5	+6%	+2%	+3%
519	Sweet-Smelling Cavity	0.333	+5%	+3%	
520	Sweet-Smelling Vent Chamber	0.333		+2%	+3%
521	Swelling Beak	0.333	+5%		+3%
522	Sweet-Smelling Gas Sac	0.0	+5%	+2%	
523	Swelling Beak	0.333	+5%	+2%	+3%
524	Swelling Vent Chamber	0.333	+5%		+3%
525	Expansive Crevice	0.333		+2%	+3%
526	Capacious Pouch	0.0	+5%	+2%	
527	Capacious Mouth	0.667	+7%		+3%
528	Expansive Lips	0.5	+6%		+3%
529	Sweet-Smelling Vent Chamber	0.333		+2%	+3%
530	Intumescent Beak	0.167	+6%	+2%	
531	Swelling Cavity	0.833	+6%	+3%	+3%
532	Swelling Gills	0.333		+2%	+3%
533	Capacious Beak	0.333	+7%	+2%	
534	Capacious Crevice	0.333		+2%	+3%
535	Intumescent Mouth	0.333	+5%		+3%
536	Capacious Pouch	0.0	+5%	+2%	
